Prix,Boite_de_vitesses,Mode_de_transmission,Immatriculation
36374117.0,29809416.300904978,41172700.47964377,63cede74-1013-4bab-91ac-cc8de29938b1
37943118.0,24202373.90138675,35372498.8908031,3da870c4-2891-4d86-b640-e8e43a025d86
26928063.0,47314850.72588492,33864912.690795355,4fad4c3d-b504-4646-bc92-33266e02a927
16825032.0,14065157.677058354,19470409.716355532,ecf03ddc-7ee9-457a-8bd9-81acbba30592
27524951.0,24202373.90138675,33864912.690795355,1807d411-eaa8-474b-8123-f48e2c609a96
9048796.0,14065157.677058354,19470409.716355532,51542c63-0ca6-4d94-9957-7e011cc90ecb
30879275.0,29809416.300904978,19470409.716355532,f309b7c8-065c-417a-8454-0949dfbb19ef
12077969.0,14065157.677058354,19470409.716355532,df530be1-c8de-42ce-853b-ad82bea98ebc
20557251.0,23653165.445305828,19470409.716355532,3ec0f97e-7d42-4b38-97b6-dfc70ee2a6ec
20129949.0,23653165.445305828,19470409.716355532,fb10162f-5a01-4e5c-aaab-9bff89e2ca9d
32488336.0,24202373.90138675,33864912.690795355,33201357-cdc3-4a99-ab23-a48824538326
4666943.0,6858093.216200304,7465621.600713013,d88d2d1f-9c2b-4f9d-9f38-8bfaac52fd73
19495672.0,23653165.445305828,19470409.716355532,44811061-3813-4053-8df6-72c7dafc8b53
24269441.0,24202373.90138675,33864912.690795355,6ed4d4a8-a41d-4061-bbdf-eaa678825bfa
33483149.0,40158231.57353714,33864912.690795355,f85f6133-d805-43eb-9945-3c5c44385c3d
17492692.0,21043661.273426056,19470409.716355532,b124a804-18a2-47b4-a2bd-5dd2ffe73fa5
20029800.0,24202373.90138675,33864912.690795355,2db21bf1-23e5-4a08-9f7f-5930ed3ec58e
25504612.0,24202373.90138675,19470409.716355532,e33b6b72-04f1-4214-9f66-ebec590a2e92
16477849.0,24202373.90138675,19470409.716355532,4efefdfd-a178-41d7-bf87-6b20a1add175
18227118.0,29295262.692050073,19470409.716355532,dcc653e5-afb5-406b-b633-dfcd55b68999
34515351.0,24202373.90138675,33864912.690795355,d5630f87-eecc-4eb1-b30e-3cd63b4a2156
25766335.0,24202373.90138675,33864912.690795355,602f225e-16ce-41fa-9afd-4d86eeb70395
29276891.0,36789851.153664306,33864912.690795355,60557fed-d305-4375-8afe-aee6c26c50d9
44532922.0,40158231.57353714,41172700.47964377,ef756626-8cde-4978-8e9d-cb121bd09a3c
30445296.0,29295262.692050073,33864912.690795355,8ffee10a-7758-45a6-ba60-76b66b781934
30451973.0,24202373.90138675,34927072.57614895,92d93e83-c29d-4843-a422-b8715a0b7ca5
19642557.0,29809416.300904978,19470409.716355532,7ae97783-5395-4699-8b8b-a4ca05d29a8d
20865710.0,14065157.677058354,19470409.716355532,e129e80f-da17-402b-b9b2-486e5490c2de
20303541.0,10725118.066160789,7465621.600713013,37f95f9b-506e-4137-988b-aa1ad0419936
34578111.0,29295262.692050073,41172700.47964377,ac6ce9ee-6243-40e0-9761-6f861f7f1d71
24483092.0,29290372.973263122,19470409.716355532,4084deae-d967-4ffe-acd8-5ba55a1ce52c
24065805.0,29437328.610117294,33864912.690795355,c67b1127-2458-4a7a-9d05-752602ed2ea1
1836065.0,8654939.959484668,7465621.600713013,b153adab-0160-4585-be2a-ca52018c9c29
39992834.0,24678235.832407784,19470409.716355532,a318a177-a362-4190-81a6-503cda77b216
30979424.0,24202373.90138675,19470409.716355532,bca2091c-9e11-4ee9-b154-fd71fd5c7d0c
19963034.0,24202373.90138675,19470409.716355532,2c58df1e-4921-4cdb-b3ef-82addb7f850b
31346637.0,29295262.692050073,41172700.47964377,e56bd068-c9f8-4de9-a7a4-62647f774711
38096680.0,24202373.90138675,41172700.47964377,84ae66e5-690c-4e46-8bc8-b49eb66e26e1
12084646.0,12685580.654903455,19470409.716355532,e8ebe03f-3c51-435f-89d3-93f638d17073
16905151.0,24202373.90138675,19470409.716355532,855e345d-f699-42c3-9151-408be547694c
19422229.0,29809416.300904978,19470409.716355532,9b7c1531-6408-4906-9923-b1df95c65fee
13319817.0,14065157.677058354,19470409.716355532,3b28edcc-896d-49e5-b6f3-91f578c23d8f
32398202.0,29437328.610117294,41172700.47964377,ffb96162-0ad5-4d66-9611-b42e33277e58
36187172.0,36789851.153664306,33864912.690795355,dd96171c-c805-4cfe-b8ab-89700570f15f
30615549.0,29437328.610117294,33864912.690795355,bb9104f0-3918-47dd-acc1-48e4d1a2b6f2
23701930.0,24202373.90138675,33864912.690795355,cd6c07ef-7359-4c50-bb33-f8bda335b69c
26873315.0,29809416.300904978,41172700.47964377,5f03d8d8-90d6-4ebc-9850-63a70ed70fb4
15055733.0,24202373.90138675,19470409.716355532,d28b4c4e-0565-4d50-9fc7-7898410c2d8d
18828012.0,24202373.90138675,33864912.690795355,6417b9b2-74fb-43af-82c5-8ff0bfbdedb6
22862014.0,24202373.90138675,19470409.716355532,126e790b-c76b-4cc8-b9e2-5d892a8004df
11009713.0,24202373.90138675,19470409.716355532,6c7057c5-6807-4ad0-970f-8020bce980c2
35486129.0,29809416.300904978,41172700.47964377,a0edc3b4-1448-4ccb-91b9-2ba9be22a638
181271025.0,21043661.273426056,33864912.690795355,4d285573-09d1-4388-a859-8ed9008f6b23
64295658.0,24202373.90138675,33864912.690795355,e9d7effa-91fa-4799-8b9a-6349054dcc8a
14621754.0,24202373.90138675,19470409.716355532,bb1adca1-359f-4412-a620-9768a1b7428a
7945154.0,14065157.677058354,19470409.716355532,141a72c7-d2a3-476d-a22f-038608449517
28408933.0,24202373.90138675,33864912.690795355,7f683ed3-c2a8-4c26-8a9a-1ac21649afe8
1668482.0,2232150.4466731064,7465621.600713013,ab508a8b-128e-4295-b13b-0cb50dd363d2
2937036.0,2232150.4466731064,19470409.716355532,4a45fe28-aee5-4aa0-b346-6b3328011502
15909002.0,21043661.273426056,19470409.716355532,480b0103-f2b4-42fb-8517-8cea881dfcb9
16130666.0,29809416.300904978,19470409.716355532,660388d6-f774-456e-af38-3a54a56fef90
9073499.0,14065157.677058354,19470409.716355532,8d04a50c-088c-46e1-96c6-3c683216e932
22036786.0,24202373.90138675,41172700.47964377,e571518d-4c16-439f-b664-82f3c3f751a1
16157372.0,24202373.90138675,33864912.690795355,dbd70dba-54bf-4a38-b3fd-53fef6ae00fe
13319149.0,14065157.677058354,22757261.931070242,91d06f63-531f-47fd-9f6e-0ec00b1db03f
18427416.0,24202373.90138675,19470409.716355532,65ec11af-afb6-4cc3-8a6c-3920d6293937
17710349.0,14065157.677058354,19470409.716355532,ef045d7a-be0d-4d10-b943-4bc02767eb00
26372570.0,36467322.421829894,19470409.716355532,6299ad20-9d2b-44d8-897d-1d3ab4b1ca52
8345082.0,6858093.216200304,7465621.600713013,18744434-d967-44a0-bbb8-c7da1200c8fb
8134769.0,10725118.066160789,7465621.600713013,82fa0c3a-e42a-494d-9402-b2420742618f
31860735.0,56590681.6535342,41172700.47964377,9032a4ee-3c39-4374-9b6d-a07bcbd1db02
8599461.0,14065157.677058354,19470409.716355532,a3edec30-1cb5-49ed-91ee-aa2dbb699986
87997588.0,56590681.6535342,41172700.47964377,8ea4de8b-ea30-4bf0-8c89-f96c3a7d7b8c
2269376.0,2232150.4466731064,7465621.600713013,eff88e12-bde2-474b-8ded-2a5f8fc1aa6b
27273911.0,36789851.153664306,19470409.716355532,7dbb15ac-0091-41da-a909-9264380c28e1
32320085.0,24678235.832407784,19470409.716355532,a903820f-0a17-432d-9594-78c269115290
43130836.0,36789851.153664306,41172700.47964377,61da8ba7-7775-4d2a-a69a-f1e13a1b033e
25670192.0,24202373.90138675,33864912.690795355,293268d1-c367-44c9-ad40-5adc27d13b7a
48271818.0,23653165.445305828,19470409.716355532,c1ded73d-e551-4f2f-b8c8-66c99310bd12
36127750.0,24202373.90138675,41172700.47964377,e5d634b7-6505-485a-b8ff-f191970773ff
39992834.0,36467322.421829894,41172700.47964377,3e00eb35-eac9-4df1-a6f4-fcb4cf574dd6
4907301.0,2232150.4466731064,7465621.600713013,acb004fe-de81-4834-9679-f4c907e0d620
18427416.0,29295262.692050073,19470409.716355532,eddd411e-fb76-463a-88d9-80a826387373
38897872.0,29809416.300904978,19470409.716355532,73779470-f87b-4739-9799-1f0b1cd928c6
82823223.0,56590681.6535342,41172700.47964377,07abecb8-4b85-43a0-a90b-fb3b5cfaf295
30378530.0,36789851.153664306,33864912.690795355,d3443424-de44-426c-8f60-5d26f0c1115a
14421456.0,14065157.677058354,19470409.716355532,b5c4b331-6a23-4f57-86de-15b732cfc7e3
24580571.0,24202373.90138675,33864912.690795355,2c7f3127-7cd0-460d-b057-1ae1e80b3b8c
37055130.0,40158231.57353714,33864912.690795355,8c9ec699-cc68-45ea-8246-809f60fdc49d
21638861.0,29437328.610117294,19470409.716355532,e6ce38cb-dd5d-4c7e-a983-0fb1ef1200e7
29637427.0,24202373.90138675,19470409.716355532,822ddd7b-7529-4df9-8093-0de1edbc0199
45100433.0,47314850.72588492,41172700.47964377,afed7669-fc91-49a3-9533-4363bcc8c1ef
8779729.0,14065157.677058354,19470409.716355532,831aa5ab-95a0-4a39-8f16-9ea0ea6cc025
1554312.0,6858093.216200304,7465621.600713013,552a594f-9436-47ea-927d-6827637a61d5
32955698.0,29809416.300904978,19470409.716355532,412dc27d-2373-41f0-bc19-6c8798af5de3
15903661.0,14065157.677058354,19470409.716355532,cebfb8b4-21e1-4db2-ae0b-2e79befb80cd
16624734.0,21043661.273426056,19470409.716355532,f5fbd82e-39d9-4965-a9ba-2c8ce4bca28a
6309387.0,10725118.066160789,7465621.600713013,42a1d30f-4269-43ae-89ec-0ebdf7ebfccc
40378074.0,14065157.677058354,33864912.690795355,a30b6afe-463d-421f-8f8c-aa8c431ff78b
42423116.0,36789851.153664306,41172700.47964377,1d7cf24f-737e-4f22-bdcb-4d50c6058d6e
16424436.0,24202373.90138675,19470409.716355532,9d7b6a36-731d-4be1-88fe-004cf4013488
10473582.0,14065157.677058354,19470409.716355532,44315b48-fe62-4194-be4a-75495c50fb9e
16387047.0,14065157.677058354,19470409.716355532,4f6f01c6-43b1-4dcd-9ab4-ea585e07d75c
32915638.0,24678235.832407784,19470409.716355532,7f947d46-a648-4912-8c0f-f8becbdb5d86
75779410.0,36789851.153664306,33864912.690795355,780a7030-d3c1-4684-b0e9-f65f78b289ae
20323570.0,14065157.677058354,19470409.716355532,785c0699-6d90-4ee8-a9cd-6d9111fe7b52
21745686.0,24202373.90138675,19470409.716355532,d3c0c266-bc6b-4afa-8992-b3681a568b28
51810416.0,56590681.6535342,41172700.47964377,b89f25f3-0808-40de-b3fc-8f1fc51dac7a
1333317.0,2232150.4466731064,7465621.600713013,325da118-0d06-45df-a5fc-250cc340c3fe
12985987.0,14065157.677058354,19470409.716355532,d27eda5b-aeca-4f7a-9ebb-c9c00966798e
12865808.0,21043661.273426056,19470409.716355532,0eb5ec7c-821b-4fdc-8e78-81f464a1200f
16484525.0,24678235.832407784,19470409.716355532,2df76238-f06a-48a3-9cae-86475b8b37e5
13353200.0,14065157.677058354,19470409.716355532,d412540c-9fdd-4768-9ebd-98b0a9257a08
134184304.0,46520929.20483209,41172700.47964377,e6b75eda-b5b0-41dc-8f12-df4b63f0bce9
31213105.0,36789851.153664306,33864912.690795355,bb6619d6-9099-40e7-b5a7-5c0be04e5297
30538768.0,36467322.421829894,19470409.716355532,9993e729-f015-475d-9497-0317b52e7b07
22967504.0,24881245.477915,33864912.690795355,39a3c321-2bf0-4e27-9f78-220632af84f0
26906698.0,23653165.445305828,19470409.716355532,1e9eb9ca-3448-4e06-812d-a4de1e8babe6
37776203.0,24202373.90138675,33864912.690795355,98c598ea-a7ba-4950-ab18-24c444f52d14
24672708.0,29437328.610117294,33864912.690795355,9abf91d8-de0a-49ef-9a3c-23ce4a32227d
18020143.0,24202373.90138675,19470409.716355532,019b7c60-68a6-4938-8ca2-36d7e4d65bf5
20830992.0,24202373.90138675,19470409.716355532,5d9bad3b-a547-45fe-81a0-205f98efab8e
15690010.0,24202373.90138675,19470409.716355532,a07a28b2-f0ec-4968-943c-126f062caf2f
8212218.0,12685580.654903455,19470409.716355532,a9299769-e501-4ba4-a138-97a71f9ca30a
41144548.0,56590681.6535342,41172700.47964377,83985ee4-9e3b-4799-8b24-837d2178ba89
44662448.0,36789851.153664306,33864912.690795355,33647d0d-cbb0-4565-911b-8c60ff730f40
20817639.0,24202373.90138675,19470409.716355532,cce70fca-6594-49df-962e-9c97a0ba4feb
4672952.0,6858093.216200304,7465621.600713013,d5e05613-22b2-4345-a0f6-221a5544a950
18968221.0,24202373.90138675,19470409.716355532,def7aa8f-47f9-4ce3-b928-60689e3cca5f
44539599.0,29809416.300904978,19470409.716355532,8156129a-15bc-4aca-a668-d53d2afe4e7b
43811849.0,29809416.300904978,19470409.716355532,9fef8a52-3c67-40c3-8517-6e25a789a395
10141755.0,14065157.677058354,19470409.716355532,b690aa55-953e-47c9-9a9f-19e16267801a
24803569.0,24202373.90138675,19470409.716355532,b0d38d07-0b23-4dc7-86a7-fce73971088f
15296091.0,29295262.692050073,19470409.716355532,c5804ac7-5139-49d0-8347-87ea7a8e4bcf
24796892.0,24202373.90138675,19470409.716355532,a7171c9f-88b5-45a5-9643-50d408c79b41
40126366.0,34212183.78684155,41172700.47964377,fc07295b-f640-4852-bced-5ea01c611e9f
29377040.0,24202373.90138675,19470409.716355532,11cf301e-3634-4460-80ef-f5ed2845f413
15099131.0,14065157.677058354,19470409.716355532,7b5f21ae-6dc8-4906-84fd-b47a902d87d9
44273870.0,36789851.153664306,33864912.690795355,c0fe9c5b-6d2b-40e3-b3ad-7cf00029b113
20563928.0,24202373.90138675,19470409.716355532,75728852-1e59-4c0a-8ce4-5206f396bc87
18727863.0,36789851.153664306,19470409.716355532,a7e5346e-27f6-4cb6-8d5e-ce95795556e3
97248685.0,46520929.20483209,33864912.690795355,445a057d-ad8d-4dc9-a184-2f4a8c928171
28678668.0,24202373.90138675,19470409.716355532,9c32cb84-adb1-4b96-b0c8-6ffbbf7c3e4a
23797405.0,21043661.273426056,19470409.716355532,fef3c780-c791-4907-a7be-d2a22c16193a
13813885.0,24202373.90138675,19470409.716355532,e2993875-6ec5-4e00-9466-32587e41ba65
37055130.0,36789851.153664306,33864912.690795355,88581a92-0174-4dd6-816c-2ba58c65135e
38323684.0,36789851.153664306,41172700.47964377,8dca6105-b18b-4c94-ad2d-e5d54822afdb
41661984.0,36789851.153664306,33864912.690795355,410e01ab-d9f1-4400-8fcc-32399451e85d
17692990.0,24202373.90138675,33864912.690795355,4dcba88c-9cc4-47ec-8bfe-1ec27e360683
30020664.0,27398114.595948987,19470409.716355532,2ffcc4df-e70f-4d40-acd2-0ad6b6d7cfd5
19497007.0,24202373.90138675,25517806.32511886,be16f49a-0158-4433-946c-262880739839
12919221.0,14065157.677058354,19470409.716355532,9883e924-a943-4458-8420-80042e295de1
33549915.0,36789851.153664306,33864912.690795355,23811468-f4cb-4329-a8af-23390294cd06
26706400.0,24202373.90138675,19470409.716355532,fb637849-9873-4f77-9e73-c80a8adc7476
19595821.0,29295262.692050073,41172700.47964377,4374029d-2c20-45b3-a851-04fee8b41d70
27440826.0,36467322.421829894,19470409.716355532,af99863c-85d2-46c7-b785-15d5607b64de
16624734.0,24202373.90138675,19470409.716355532,8c8a721c-b083-4130-84e7-92e5ff3aec9b
14548311.0,24202373.90138675,34927072.57614895,724868ef-04ce-421f-9942-82327de972de
18327267.0,24202373.90138675,19470409.716355532,283f8299-2da7-4eab-b300-c7c85b4f049b
20397013.0,23653165.445305828,19470409.716355532,90248b9e-3364-4a8e-b59d-604120e44923
8512665.0,14065157.677058354,19470409.716355532,3fd14441-9cfe-48bf-9338-eb32da37cf9f
21440566.0,24202373.90138675,19470409.716355532,45f0b7e4-2626-4d87-a84a-769ebd172043
13353200.0,14065157.677058354,19470409.716355532,b9feb8a8-549e-49c0-905c-f4f52ee91630
10259931.0,14065157.677058354,19470409.716355532,4dcee7b2-7c2a-46fa-9a7b-37dc887d69b0
64543360.0,24881245.477915,41172700.47964377,e66deca1-4f56-441e-8bfc-fb98922a6cd0
20296864.0,24202373.90138675,19470409.716355532,833c9989-5128-42df-a5a9-fe9613e2067e
29298924.0,26506478.679209866,33864912.690795355,0e490392-cbe7-426b-979c-f6c37521383d
31900795.0,24202373.90138675,41172700.47964377,a2aab937-fbf3-4c30-a46c-7ba22c902734
18394033.0,14065157.677058354,19470409.716355532,07ccaa5f-01ce-4e66-a922-744ea5541f6f
15890308.0,24202373.90138675,19470409.716355532,67e284a9-6548-46ec-8675-2993d85f6b65
84592522.0,29809416.300904978,33864912.690795355,b250b6e8-54af-489f-a4a4-63a16c035e41
20397013.0,24202373.90138675,19470409.716355532,ef438d79-bcde-432a-b429-d9114f450d3d
49233248.0,24202373.90138675,41172700.47964377,3fc88a23-da23-47b4-ad89-284688ca4659
10789386.0,14065157.677058354,19470409.716355532,32c1ed6b-61dd-4fd3-9737-0ae19c0ef423
15549801.0,24202373.90138675,19470409.716355532,ff5e950b-abd9-4aef-9f78-34e57653e45e
13146225.0,24202373.90138675,19470409.716355532,1cf67354-3fa1-4182-894f-95289e891c05
20402354.0,24202373.90138675,19470409.716355532,f3c71bde-b20e-450b-b542-190bf048e446
8997386.0,14065157.677058354,19470409.716355532,3e6e2141-08bd-4539-97ad-848a3d8e4b9e
25671527.0,29295262.692050073,19470409.716355532,6a836c73-723c-44d3-961e-2908f167d47c
20262146.0,24202373.90138675,33864912.690795355,703bd01b-f7e8-4815-9004-4217755b2f66
17759756.0,14065157.677058354,19470409.716355532,52273997-b4c1-416c-852b-feb1799a9b53
26125536.0,24202373.90138675,19470409.716355532,d58b8020-2521-4080-9c29-0b0ad399a9f5
32915638.0,24202373.90138675,19470409.716355532,94da97ae-8539-40d0-9c02-67268b438ece
9881368.0,14065157.677058354,19470409.716355532,b93a7441-080d-47ae-b25d-f7411a260314
23802079.0,24202373.90138675,41172700.47964377,4a2eec7e-04fb-48bd-8a4a-36abcf2251bf
44372684.0,29809416.300904978,41172700.47964377,7f944bbd-6fc0-4dcf-99f6-755cfabea714
14287924.0,14065157.677058354,19470409.716355532,7311888d-f0c1-496a-bbb3-e092b7ce0dfb
15282737.0,14065157.677058354,19470409.716355532,25218df7-3852-434e-afa9-57f3b6b79a3e
13219668.0,14065157.677058354,19470409.716355532,753da710-881d-4cce-a073-ab0a79cac826
27232516.0,24202373.90138675,19470409.716355532,5769c4d5-e005-4892-8370-90bf2484a847
33182702.0,24202373.90138675,19470409.716355532,19fb8fcf-6c97-4fdf-8e51-569363d020db
17853228.0,29437328.610117294,19470409.716355532,657ef6a8-03c3-40b3-9ac1-52615510ce2e
1869448.0,6858093.216200304,7465621.600713013,cfda3ac7-a1e7-48d2-a492-28923cdecc9f
22967504.0,36789851.153664306,19470409.716355532,fca4fdd8-bd4c-490c-bd7d-419990b5e375
17052036.0,29437328.610117294,19470409.716355532,97d126f1-3c99-4d97-a959-124d353bd905
15089116.0,14065157.677058354,19470409.716355532,f84e3d11-9be3-4216-8af7-e85414eaa776
34130779.0,24202373.90138675,19470409.716355532,ccb49be4-afdd-440b-94d3-d1c93c3b7b7b
16491202.0,24202373.90138675,19470409.716355532,6d3947ef-876e-40ce-8f1a-dc37309999df
17953377.0,23653165.445305828,19470409.716355532,ca247019-077a-4c48-84cf-392991cc4801
11517135.0,14065157.677058354,19470409.716355532,8b3f01ce-1c9b-4045-883f-a521fda35241
13186285.0,21043661.273426056,19470409.716355532,bb722f94-62c3-4292-992c-b14b1e8ffb0a
27607741.0,24202373.90138675,19470409.716355532,dbe8bd39-8c4c-4dea-8a25-c30ae9769d1b
11850965.0,14065157.677058354,19470409.716355532,c99fda49-d918-42d3-adbe-69005a332e20
3671462.0,2232150.4466731064,7465621.600713013,205e0b24-9605-4e5f-af9f-7c90f16c76d9
21385150.0,24202373.90138675,19470409.716355532,3047a8f8-4df0-48ab-a7b5-cf11a5063914
24429679.0,23653165.445305828,19470409.716355532,dc43441e-0acd-45a4-bfeb-f7ccc956db66
14657140.0,14065157.677058354,19470409.716355532,690791d3-7f65-4195-8e85-899a5e7c05a3
36988364.0,25565068.316584736,19470409.716355532,75821584-3ac8-4718-aed8-16b6dc459207
19428906.0,24202373.90138675,19470409.716355532,e0a2928b-a3f8-42bb-80c6-bdb68703bd21
6409536.0,14065157.677058354,19470409.716355532,b1582b70-a431-425d-ab83-c9d7daa686eb
38000537.0,35024646.505911104,41172700.47964377,9e86dce5-2c6b-471b-b6fc-c358d0d8034b
10315347.0,14065157.677058354,19470409.716355532,e0e4db92-4a1e-4ed6-a072-e5af1fd6e74d
28876295.0,14065157.677058354,41172700.47964377,c13741e7-3d1e-4fa8-a700-34255a0b3548
24195998.0,24202373.90138675,33864912.690795355,424508cf-d904-4637-be79-24f94d99195d
46088570.0,29809416.300904978,41172700.47964377,95f3b101-cad1-4265-8d48-7d19886bce98
22800589.0,24202373.90138675,19470409.716355532,ef21bb1b-5d99-4826-866d-796d62cc075a
27307294.0,24202373.90138675,33864912.690795355,726346d3-f90c-4b17-95fe-15f37ce5edf8
18761246.0,24202373.90138675,19470409.716355532,71fc218e-03ac-45df-8f66-7c9439347195
21398503.0,23653165.445305828,19470409.716355532,e7a9e77b-8860-45f1-96b7-60a31e0ebd6c
18093586.0,24202373.90138675,19470409.716355532,c9c57654-d8f9-4b99-917b-007f3e35c40c
28987127.0,29295262.692050073,33864912.690795355,b659b5fd-38ba-49b0-a4ae-5182c33cec7a
19862885.0,23653165.445305828,19470409.716355532,3edb2d93-b874-4031-9d9f-03c1ad04b484
39819242.0,36789851.153664306,33864912.690795355,05c8286e-919a-43c8-b79d-6458295f70d8
20697460.0,24202373.90138675,19470409.716355532,4c6d6e38-b8dc-4703-8718-4034410474c3
30705683.0,24678235.832407784,19470409.716355532,74473782-44a1-4d76-a82d-4ca0fc7fc073
10348730.0,14065157.677058354,19470409.716355532,bb2f187d-705f-4ec1-a30a-119e492c37b0
11583901.0,21043661.273426056,19470409.716355532,65cde8b4-b728-43d2-ba6e-c1d2ab7d3d70
27674507.0,36789851.153664306,33864912.690795355,336ac07a-864b-4325-b956-a1511ca979c6
40259898.0,36789851.153664306,33864912.690795355,5713a036-ea41-43e5-8a05-28fa654f8c21
19762736.0,24202373.90138675,19470409.716355532,348e17f2-d7e3-4cc5-9d20-ff1090f058e0
13226345.0,14065157.677058354,19470409.716355532,4ea87c1b-eaec-4be1-a030-ccd0827122e8
3337632.0,6858093.216200304,7465621.600713013,530824a6-1d3d-4489-8eae-f19b3461413e
33256145.0,29290372.973263122,19470409.716355532,82edd1a3-ff07-4f37-924a-9c4254bdab84
27207145.0,24202373.90138675,19470409.716355532,31f0c065-2c24-4935-925e-6dd011ebed41
3638079.0,2232150.4466731064,7465621.600713013,eb8c6696-883e-4140-9251-8f2e00561dfd
18994927.0,24202373.90138675,35372498.8908031,9fd2f9a8-520a-4d22-b768-b0cc56ef418d
22453406.0,24202373.90138675,19470409.716355532,c80a7570-7681-4e7c-8f07-46c8ec0c692f
45853553.0,29809416.300904978,33864912.690795355,7eb2951b-cbfb-40ad-a512-89d342c241f4
19288697.0,12685580.654903455,19470409.716355532,9c2977a4-c2a6-4fd4-9ec8-2bb9344d7bc4
17235643.0,24202373.90138675,19470409.716355532,70252f09-c568-4557-93cb-cc3b60f86798
3003802.0,2232150.4466731064,7465621.600713013,f81a6b6a-98a8-4f9f-a55d-d8b48d6384f9
19749383.0,24202373.90138675,19470409.716355532,d6f9af73-b5e4-489a-aed7-21f91b559848
45634561.0,47314850.72588492,41172700.47964377,1d5e1f8b-0f4d-47c4-aede-57b59093a164
24870335.0,29809416.300904978,19470409.716355532,d686e284-42eb-4969-8f1b-5b6b831b74c4
17958719.0,14065157.677058354,19470409.716355532,b259ca03-2975-4bf1-89c0-327c975a3fcb
19295374.0,24202373.90138675,19470409.716355532,07d3abf3-3562-4d49-b982-6c9f9c864ae7
44799986.0,40158231.57353714,41172700.47964377,3ce95146-3cb7-43f5-864b-c62a983edd96
2870270.0,2232150.4466731064,7465621.600713013,42d05b51-9423-45c5-a6c3-b622731f9098
16290904.0,14065157.677058354,19470409.716355532,0c01d1cc-8d34-40bd-9e4d-a740af279fc9
27668498.0,14065157.677058354,33864912.690795355,0b716cb3-fb70-44b7-9fa8-a0abc86e1e81
29390393.0,29809416.300904978,41172700.47964377,6d198a61-719d-4c9c-8d71-bc1270affe67
35280490.0,24202373.90138675,33864912.690795355,3a913c54-c3e4-4588-aee9-49f2721c40dc
24770186.0,29290372.973263122,19470409.716355532,c08265c7-782e-4435-801a-d06f9611acba
28816206.0,29295262.692050073,35372498.8908031,232e7ba5-cc07-4178-9642-bed97c3a13ce
32284032.0,24202373.90138675,19470409.716355532,36ea0997-fb1f-4d36-93ed-568909e43470
33157331.0,24202373.90138675,41172700.47964377,d98438d8-587a-4f3e-bae2-5740bcac34bc
18420739.0,24202373.90138675,19470409.716355532,77bbebdc-4c90-4978-b1f0-33b497fd6e3f
22720470.0,29809416.300904978,19470409.716355532,de37e732-acdb-47d4-bec4-42522fd1fc49
30024670.0,24202373.90138675,19470409.716355532,08fedefa-192b-4b38-bfe4-48be594aefd6
37772864.0,29809416.300904978,19470409.716355532,521bad61-f90a-4949-8108-d4205ddd462e
10916241.0,14065157.677058354,19470409.716355532,d69efc30-aa98-4c9a-9f50-7459055a8615
24002377.0,24202373.90138675,19470409.716355532,2b1548d4-6de3-4e30-87cb-20ad49402133
9580921.0,14065157.677058354,19470409.716355532,1bb1769f-1222-483e-b7ff-ec136c5bf13b
17793139.0,14065157.677058354,19470409.716355532,6f9e48f3-66cc-4eec-b3c3-cb32cd42a60e
5607676.0,10725118.066160789,7465621.600713013,ad4731d8-c5e4-4290-9a18-96f5db0bd76f
6280010.0,14065157.677058354,19470409.716355532,91c04946-a639-44d7-8c6e-91fc0c626a5d
30512062.0,36789851.153664306,33864912.690795355,16ef5f62-09eb-4ff2-a228-ab6ff591ebac
24650007.0,24202373.90138675,19470409.716355532,1d71210e-3a40-45c5-9feb-1e04a4591a5f
21098056.0,24202373.90138675,19470409.716355532,f75c8d83-7fba-4065-87f2-01deeb22fa6a
9681070.0,6858093.216200304,7465621.600713013,3c65b940-0acd-4b4c-aee9-1ca1f9d4d639
39291791.0,36789851.153664306,33864912.690795355,7b0217b8-6706-4150-be40-937b92ede673
15589861.0,14065157.677058354,19470409.716355532,8891c835-82cf-4358-9b40-e3009265aaec
15356180.0,23653165.445305828,19470409.716355532,6e5673d1-4124-45ea-82b1-4d01af5c334b
11690727.0,14065157.677058354,19470409.716355532,20fac084-24ad-496e-baf2-de1d3082f5c8
60262992.0,56590681.6535342,41172700.47964377,c2959b1b-1cc8-4a58-8b29-aa4001f2751c
30478679.0,56590681.6535342,33864912.690795355,b01591c7-f5d1-423f-82f4-e3f67b4e7c76
20764226.0,24202373.90138675,19470409.716355532,e0c200e5-8ce7-4ca5-8925-ff8c0954a93d
16371023.0,14065157.677058354,19470409.716355532,9d7ce1aa-4535-4d57-97d1-399dcec8521d
31046190.0,34212183.78684155,33864912.690795355,e93935f8-6623-40cd-83cd-0d3de356d66a
55949908.0,35024646.505911104,35372498.8908031,07b656f7-debb-45b9-b1d7-dfc05a129ab0
17492692.0,24202373.90138675,19470409.716355532,b429a1f7-9f28-4017-b299-5fff670dfcbc
27300617.0,24678235.832407784,33864912.690795355,bbe4ac58-c9cb-457f-8430-804acd07102f
19261991.0,29295262.692050073,33864912.690795355,236251b2-36d5-488f-94a1-7368fab5a7ab
10275287.0,24202373.90138675,19470409.716355532,9bc4ecdf-62af-473a-a57a-9868af4c8d2d
10772694.0,14065157.677058354,19470409.716355532,57e909d5-46aa-4ddf-ab48-4c4523a3e832
