Cylindree,Au_regime_de,Couple_maxi,Nombre_de_soupapes,Rapport_volumetrique,Puissance_reelle_maxi_kW,Alesage,Course,Prix,Energie_Electrique,Energie_Essence,Energie_Gaz,Energie_Hybride,Norme_anti-pollution_Euro 3,Norme_anti-pollution_Euro 4,Norme_anti-pollution_Euro 5,Norme_anti-pollution_Euro 6,Norme_anti-pollution_nan,Architecture,Alimentation,Injection,Disposition_du_moteur,Puissance_reelle_maxi_ch,Immatriculation
1656.6,3070.0,430.0,8.0,10.24,0.0,104.5,111.46,43184249.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8798244.211382125,12179055.950261781,7645246.457534265,16749752.859122401,7296286.949926859,c6c06b92-6d5b-4ce6-86d6-fe490fba6096
1950.0,4200.0,330.0,16.0,16.48,100.0,87.56,95.35,41386240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,26680972.63857678,21681371.152758133,25504888.160491057,54386b61-77ba-461c-ae06-7ed1f2d6d3b7
1598.0,3250.0,250.0,16.0,16.2,85.0,79.5,80.5,20290187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,26680972.63857678,21681371.152758133,22927900.761365093,73077df4-c133-44d5-9ecc-d5230a45192b
1968.0,4000.0,320.0,16.0,18.0,103.0,81.0,95.5,17519398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,26276015.74640598,18927839.747107603,21681371.152758133,21464098.990968496,fca7e8f2-a0ea-4234-93af-aeb95df819b9
1997.0,2000.0,370.0,16.0,16.02,110.0,85.0,88.0,25537995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,17834545.589479614,25103235.304740407,81c80304-a722-42b0-a667-4458cb276e28
1798.0,4500.0,250.0,16.0,9.6,118.0,82.5,84.1,21091379.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,25432239.118049614,31460359.978947368,21681371.152758133,23680251.431862675,c87cf363-53d9-442b-9b8d-1513f051cc6b
1995.0,3500.0,381.0,16.0,15.5,128.0,84.0,90.0,31279871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27912203.44233807,26680972.63857678,21681371.152758133,24813372.107975565,abb0e7c5-b571-4c06-977c-761afdf87d26
1386.0,3200.0,128.0,16.0,10.1,65.0,73.0,82.8,10008223.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,19406938.01574803,18940612.851445664,21681371.152758133,20139357.629086673,734ce6b7-808f-47f8-a12d-d280c9b92a47
999.0,5000.0,200.0,12.0,10.5,85.0,74.5,76.5,18220441.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16131529.103305785,25432239.118049614,31460359.978947368,21681371.152758133,22927900.761365093,214936ea-0a4b-452a-9416-6274f2cc3ad9
2598.0,3880.0,273.2,24.0,10.52,110.0,86.32000000000001,81.35999999999999,24570556.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39761696.631123826,19406938.01574803,20898796.57357366,16749752.859122401,25103235.304740407,0b73fdc7-067d-4436-9871-b4f400661f5f
50.0,6700.0,72.2,4.8,11.96,0.0,46.260000000000005,44.64,666992.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8798244.211382125,12179055.950261781,7645246.457534265,16749752.859122401,5304579.614093546,a35370cb-026c-48bc-8986-652aea9e0268
1395.0,5000.0,250.0,16.0,10.5,110.0,75.0,81.16,18173705.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,31460359.978947368,21681371.152758133,25103235.304740407,b0002814-7dfa-4fd7-8e7f-bd2f945e2116
2521.0,2722.0,344.0,20.0,13.540000000000001,154.0,82.36,95.64,25838442.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26012059.007075474,25432239.118049614,20898796.57357366,16749752.859122401,26375395.778142806,466b6e55-362f-4cec-955b-13dd3035aeb8
1969.0,4250.0,400.0,16.0,15.8,140.0,82.0,93.2,30485356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,50516393.43037311,26680972.63857678,21681371.152758133,32552829.481692765,6b211cd5-8c5d-41b4-ae79-87c83957a541
1968.0,3500.0,340.0,16.0,15.5,110.0,83.0,93.39999999999999,26232361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27912203.44233807,26680972.63857678,21681371.152758133,25103235.304740407,681fc520-c3bc-4547-a87b-aafbff3cb905
2188.0,1500.0,260.0,16.0,17.8,66.0,87.0,92.0,19963034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21302468.485360295,19757982.332198568,26680972.63857678,16749752.859122401,13322549.713302331,6a77f6ec-0e95-4882-abbc-36522ab2e8d3
1197.0,4600.0,175.0,16.0,10.0,81.0,71.0,75.6,14244526.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,31460359.978947368,21681371.152758133,16434021.000034105,9e21e02b-dbc2-49ba-8833-08c563490411
2287.0,3230.0,370.0,16.0,16.259999999999998,101.0,87.0,93.662,40768655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,27882288.93983648,8cd64e51-2a4c-4778-bc6d-68519b5e37c5
1598.0,4400.0,250.0,16.0,16.5,77.0,79.5,80.5,16825032.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,16161155.272758422,d04485da-32e9-47d2-9568-b9fc68b45b6a
1360.0,3250.0,133.0,16.0,10.72,65.0,75.0,77.0,11316837.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23072341.52934103,19406938.01574803,18940612.851445664,21681371.152758133,13322549.713302331,8091c225-3542-43df-a50f-a5abad9eeb46
1984.0,1800.0,280.0,16.0,10.5,147.0,82.5,92.8,30518739.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,19757982.332198568,31460359.978947368,21681371.152758133,29139945.53385662,06147b01-553c-476c-9b2c-58b1056960ea
1496.0,4000.0,270.0,12.0,16.5,85.0,84.0,90.0,20797609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16131529.103305785,26276015.74640598,26680972.63857678,16749752.859122401,22927900.761365093,f72f577a-075f-451e-a97f-8537bdee7ff1
1598.0,4000.0,158.0,16.0,10.7,86.0,78.0,83.6,15189265.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,19406938.01574803,21916278.769677028,21681371.152758133,23871369.823646296,648e1c8c-67fb-4a56-ba7e-462854975aeb
2487.0,6000.0,221.0,16.0,14.0,131.0,87.5,103.4,31580318.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,31460359.978947368,21681371.152758133,26467415.973491922,309ebd1b-f731-41cf-9031-0691b43193a8
2799.0,4410.0,319.0,21.6,10.56,142.0,83.6,89.01999999999998,30636914.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40563542.01660886,19406938.01574803,20898796.57357366,16749752.859122401,24714403.80921071,d2300411-d321-45aa-9504-d05c3f8029f0
1499.0,1750.0,300.0,16.0,11.68,96.0,75.0,84.8,19161842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,29758701.913786486,21681371.152758133,26238120.616200935,eb62fa86-1239-4035-8fad-5fbf4a90c4f7
2777.0,2000.0,460.0,16.0,17.5,130.0,94.0,100.0,22046133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,26276015.74640598,26680972.63857678,38283176.946385056,28376772.435852412,41bc6f0a-6de1-48cc-9e1f-d7edc92c7f84
1995.0,4400.0,450.0,16.0,16.5,160.0,84.0,90.0,33917128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,50516393.43037311,26680972.63857678,38283176.946385056,31143880.010239292,2f8276a8-3100-4bb6-a6bd-d3c1eab079a8
2299.0,1500.0,310.0,16.0,16.0,92.0,85.0,101.3,28169911.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,25432239.118049614,26680972.63857678,21681371.152758133,20111375.114230692,55e04cc6-f042-40a7-be7a-82d516f43501
1598.0,4200.0,230.0,16.0,16.5,66.0,79.5,80.5,14137700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,25432239.118049614,26680972.63857678,21681371.152758133,13322549.713302331,facd67dc-840d-4812-adbd-199e04c12e71
1814.0,3000.0,220.0,16.0,11.28,65.0,79.7,87.78,17893288.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25639533.795365755,12179055.950261781,37714016.16876636,16749752.859122401,20139357.629086673,2d5003bf-b22e-4ffc-9a69-6eeeaf4aeeec
1753.0,1850.0,280.0,8.0,18.060000000000002,85.0,82.5,82.0,14421456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,17895679.00867828,78308b0e-0d9e-483d-aed6-4d69be6c73b1
2179.0,1750.0,340.0,16.0,16.520000000000003,103.0,85.4,93.52000000000001,29083270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,21464098.990968496,5044f429-9381-4aa9-bec1-20458b074f2d
1968.0,4200.0,320.0,16.0,18.5,103.0,81.0,95.5,18414063.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,21464098.990968496,fbbaf074-78e3-46df-9f81-8a9d25e6869a
1596.0,4000.0,145.0,16.0,11.0,74.0,79.0,81.4,11216688.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,19406938.01574803,18940612.851445664,21681371.152758133,13707288.63468087,7680040e-91a0-4c20-a52e-e7924632377d
1997.0,2000.0,340.0,16.0,16.94,88.0,85.0,88.0,31112956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,19422344.035949055,c7697016-53c4-4ff8-b0f7-0c5cc5f6fb8e
1560.0,1750.0,300.0,8.0,17.32,88.0,75.0,88.3,17325777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,19422344.035949055,29f011d3-ccc0-4a7e-9137-5f7f04407498
1998.0,1250.0,280.0,16.0,11.0,141.0,82.0,94.6,23081006.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,30536239.086159073,31460359.978947368,21681371.152758133,24861138.821879856,384dce21-ec36-423f-ad50-d104bad6c819
1968.0,3500.0,400.0,16.0,15.5,147.0,81.0,95.5,35816621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,26680972.63857678,21681371.152758133,29139945.53385662,286acfa6-2b3a-4e5a-a212-66c23a3a7503
1598.0,3200.0,250.0,16.0,15.4,81.0,76.7,80.5,20230098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27912203.44233807,26680972.63857678,21681371.152758133,16434021.000034105,f337532f-0737-4ba9-9687-a1fb00a90d81
2998.0,1400.0,350.0,16.0,18.7,107.0,93.72,102.4,32264002.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,25432239.118049614,26680972.63857678,16749752.859122401,27609747.672835648,1da6f18f-afa7-476f-ab7d-2186bc301679
1984.0,3300.0,195.0,20.0,10.3,96.0,82.5,92.8,21244941.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,19406938.01574803,18940612.851445664,21681371.152758133,20320639.538488705,8567252b-e6d2-4a17-9d0f-5c42a49b018d
1598.0,4800.0,250.0,16.0,10.5,130.0,77.0,85.8,22800589.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27912203.44233807,31460359.978947368,16749752.859122401,28376772.435852412,c182a042-8c0c-4a58-8ead-b74d91541274
1950.0,3400.0,320.0,16.0,16.54,110.0,82.0,92.3,31079573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,25103235.304740407,73b3d8af-3130-4775-9a3d-c6ac10139221
1998.0,5200.0,350.0,16.0,11.0,185.0,82.0,94.6,32114446.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27093654.66564013,25432239.118049614,31460359.978947368,38283176.946385056,34336951.3497265,6a02f725-3fce-4794-8ad0-f9b63210756e
1995.0,4000.0,320.0,16.0,16.5,110.0,84.0,90.0,31112956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,38283176.946385056,25103235.304740407,b172117b-629d-40d9-90b0-4d7c42f326dd
1968.0,4000.0,400.0,16.0,18.5,132.0,81.0,95.5,29124665.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,50516393.43037311,26680972.63857678,21681371.152758133,30130589.349512666,99dcd1cc-d834-4ce9-bb4c-9d241f8847dc
1242.0,4400.0,120.0,16.0,12.5,66.0,73.0,74.2,10508968.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,19406938.01574803,18940612.851445664,21681371.152758133,13322549.713302331,1256d606-f917-464c-be55-22f0b6aafa01
2998.0,3620.0,400.0,16.0,12.86,119.0,85.36,94.14,50907740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,30046020.52502007,ed890b2f-c3f3-4334-a5e9-ac136e9d9e4d
2698.0,1400.0,380.0,24.0,17.0,140.0,83.0,83.1,37969824.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39761696.631123826,26276015.74640598,26680972.63857678,38283176.946385056,32552829.481692765,72cc6c0f-7ec7-452c-bacb-67ebaa02fc0c
1499.0,1750.0,300.0,16.0,10.6,96.0,75.0,84.8,25918561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,29758701.913786486,21681371.152758133,26238120.616200935,abb26533-f45e-4433-bcc8-4c7f45b21586
2205.6,3050.0,164.6,8.0,10.440000000000001,110.0,102.3,114.05999999999999,25678204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8798244.211382125,12179055.950261781,7645246.457534265,16749752.859122401,25103235.304740407,cf3ccedf-fc30-45f8-b984-8bcc296c37b7
1781.0,5700.0,225.0,20.0,9.3,120.0,81.0,86.4,27587711.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,19757982.332198568,18940612.851445664,21681371.152758133,28993201.101633847,bd3b4a4b-f93f-4620-a124-910a5eb889c8
1997.0,1900.0,205.0,8.0,18.0,66.0,85.0,88.0,11917731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,19757982.332198568,26680972.63857678,21681371.152758133,13322549.713302331,d15c2896-20b9-4719-82d8-5ba906abc650
1560.0,1750.0,215.0,16.0,17.639999999999997,66.0,75.0,88.3,11143245.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,19757982.332198568,26680972.63857678,21681371.152758133,13322549.713302331,7a24b701-30a5-49f1-ab6b-92aacf7a1d6a
1968.0,4200.0,320.0,16.0,18.5,103.0,81.0,95.5,19141812.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,21464098.990968496,19d54512-c982-4509-be3f-b4c8ed70000c
1781.0,5700.0,225.0,20.0,9.3,120.0,81.0,86.4,23287981.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,19757982.332198568,18940612.851445664,21681371.152758133,28993201.101633847,de4629fd-cd54-4dd9-946e-98c72422a902
1596.0,5700.0,240.0,16.0,10.0,110.0,79.0,81.4,22206372.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,27912203.44233807,31460359.978947368,21681371.152758133,25103235.304740407,9e770f79-f7b5-4367-827d-c0af1c9d3719
1997.0,1750.0,320.0,16.0,17.9,103.0,85.0,88.0,22994210.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,21464098.990968496,2282d57e-dad0-48b4-af30-78b6c64c340c
2967.0,4000.0,450.0,24.0,17.0,171.0,83.0,91.4,35385980.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39761696.631123826,26276015.74640598,26680972.63857678,38283176.946385056,26206905.520980775,e8dd64b7-964b-46d0-8f2f-71878da0ff6a
1995.0,4000.0,300.0,16.0,16.0,105.0,84.0,90.0,20430396.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,38283176.946385056,23496702.675622895,9240e8c3-9d07-4a32-8517-9595090a3f6c
2776.0,3600.0,460.0,16.0,16.5,147.0,94.0,100.0,29710870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,38283176.946385056,29139945.53385662,a31d169d-2d4b-4952-9b03-5ec9fce8a524
2299.0,1500.0,360.0,16.0,16.0,107.0,85.0,101.3,32728693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,50516393.43037311,26680972.63857678,21681371.152758133,27609747.672835648,3f9660eb-f147-4de3-854a-2a8d59c17425
2998.0,3100.0,470.0,16.0,17.5,150.0,95.8,104.0,32456288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,36509985.77762659,5f0053d5-dfa5-4836-baa0-a2530af30929
745.0,4750.0,69.0,8.0,10.7,43.0,77.0,80.0,8211550.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10569371.91365135,12179055.950261781,12785061.217168197,16749752.859122401,21598513.359892044,8a16aa50-9223-4b7f-b394-23ac3ba631a3
1360.0,3000.0,118.0,8.0,10.2,53.0,75.0,77.0,8646197.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,19406938.01574803,18940612.851445664,21681371.152758133,10072201.053018427,9fed4469-38c4-473f-99a1-dad65f8d1859
1998.0,5200.0,350.0,16.0,11.0,185.0,82.0,94.6,39592238.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,31460359.978947368,38283176.946385056,34336951.3497265,b5960720-3231-4995-b82e-76521ec9a8cc
1598.0,3000.0,153.0,16.0,11.0,72.0,77.0,85.8,15541789.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,19406938.01574803,18940612.851445664,21681371.152758133,16525669.476340352,22fb9d0a-0c54-4b48-9f54-9469d3db9265
1896.0,1900.0,250.0,8.0,19.0,77.0,79.5,95.5,16284227.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,26276015.74640598,18927839.747107603,21681371.152758133,16161155.272758422,c968a768-9637-43ec-8165-78b2368cf533
397.0,5500.0,30.0,4.0,11.08,20.0,79.8,63.32000000000001,4399879.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3858695.327737196,12179055.950261781,12785061.217168197,16749752.859122401,21364649.712523457,eb80a2ca-d1e7-4528-b96d-5aeddaf3bdad
1997.0,3670.0,405.0,16.0,17.34,125.0,82.8,94.1,27160409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,28607188.75370937,e22f71da-ff0c-451c-94b8-36d8b9d86133
2400.0,4000.0,440.0,20.0,16.5,162.0,81.0,93.15,31253165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26012059.007075474,50516393.43037311,26680972.63857678,21681371.152758133,26836696.03001433,90890043-8e23-4a9a-9885-eafe752ec5df
1598.0,4250.0,160.0,16.0,11.0,90.0,77.0,85.8,17125479.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,19406938.01574803,18940612.851445664,21681371.152758133,20725581.670760702,fc831541-c4f1-42e5-a7dd-9132a90d13b2
998.0,3600.0,93.0,12.0,10.5,50.0,71.0,84.0,9013410.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16131529.103305785,19406938.01574803,18940612.851445664,21681371.152758133,13912400.777978674,8ff0563a-1374-4558-9b76-1c9be1ff8f96
1984.0,4200.0,320.0,16.0,9.9,140.0,79.74,84.22,19762736.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,31460359.978947368,21681371.152758133,32552829.481692765,c261f4a3-0f08-4d3a-9524-74fe3347a306
2487.0,6000.0,221.0,16.0,14.0,131.0,87.5,103.4,30678977.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,31460359.978947368,21681371.152758133,26467415.973491922,6f1b56a7-85f4-47f9-b8a7-f0323871944a
2998.0,2730.0,350.0,16.0,19.0,100.0,95.8,104.0,41249370.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27912203.44233807,21916278.769677028,21681371.152758133,25504888.160491057,ee72448e-e6da-4bbf-b6e1-3a428ea9e15a
2979.0,5800.0,450.0,24.0,10.2,235.0,84.0,89.6,71205939.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40563542.01660886,50516393.43037311,31460359.978947368,38283176.946385056,35475532.16392277,c92236e9-f900-4f0b-954f-5ccc7bb16007
3189.0,3690.0,280.2,24.0,10.52,177.0,85.72,84.02000000000001,23795402.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39761696.631123826,19406938.01574803,20898796.57357366,16749752.859122401,25106100.420966282,b5fb0a99-d797-4baf-a31e-d19c9055c0aa
1998.0,2500.0,350.0,16.0,10.059999999999999,162.0,86.0,86.0,29744253.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,16466949.303909805,31460359.978947368,21681371.152758133,26836696.03001433,32d57166-3f6b-4ad3-b248-30a7e86ab346
1998.0,2500.0,230.0,16.0,9.6,120.0,89.9,78.7,27494239.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,30721548.883327752,18940612.851445664,38283176.946385056,28993201.101633847,7e046951-0249-44a0-9850-596d18d7b10e
999.0,5500.0,175.0,12.0,10.9,70.0,71.24,81.82000000000001,15175912.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16131529.103305785,27912203.44233807,31460359.978947368,21681371.152758133,14827864.650859019,91df368f-e0de-4193-823c-bdc81b46ab88
1998.0,3250.0,270.0,16.0,9.0,120.0,82.7,93.0,24569888.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,19757982.332198568,18940612.851445664,21681371.152758133,23994516.66845808,60f378c3-fda3-4daa-aec4-30f387b97802
1998.0,3250.0,270.0,16.0,9.0,125.0,82.7,93.0,18961544.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,19757982.332198568,18940612.851445664,21681371.152758133,28607188.75370937,5fcf13ae-38d4-4034-8888-b0c4ed393f38
1994.0,2920.0,182.6,16.0,15.319999999999999,74.0,75.3,88.02000000000001,13526792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,25432239.118049614,20898796.57357366,16749752.859122401,13707288.63468087,d2502fe5-7ea2-4e31-8226-f9b435566c84
2567.4,3170.0,151.8,6.4,10.2,80.0,104.96,107.64000000000001,23101036.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8798244.211382125,12179055.950261781,7645246.457534265,16749752.859122401,19259934.217365295,3822886a-423a-46b0-8a58-8c1b207ee95f
999.0,5500.0,92.0,12.0,10.5,44.0,74.5,76.4,8339073.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16131529.103305785,19406938.01574803,18940612.851445664,21681371.152758133,9853013.442349382,d9b6cc15-82cc-41e3-ad90-10e635edb39b
1910.0,2000.0,320.0,16.0,17.5,110.0,90.4,82.0,29710870.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,25103235.304740407,31e71270-0532-40f5-ab20-b4eecfecd081
2143.0,1200.0,305.0,16.0,15.98,95.0,84.6,93.17999999999999,39879332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,26680972.63857678,16749752.859122401,24229228.903802708,65974baa-0a90-4db0-90b4-fe511d61c7e6
1994.0,3200.0,186.0,16.0,11.0,116.0,92.0,75.0,21398503.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26577894.37373375,19406938.01574803,18940612.851445664,38283176.946385056,29685611.974065002,4fde2ff9-642d-4053-ab84-f3fca9db3663
1898.0,3200.0,320.0,16.0,17.3,90.0,85.8,90.08000000000001,23146437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,38283176.946385056,20725581.670760702,dae5d49b-ef41-489f-a41f-44a9976d9afa
1910.0,1800.0,400.0,16.0,16.5,132.0,90.4,82.0,24102526.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,44690670.53855818,26680972.63857678,21681371.152758133,30130589.349512666,822c8170-fe41-48cc-8c04-32ca94e64c20
2287.0,3050.0,400.0,16.0,17.080000000000002,116.0,90.12,97.662,44714526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,29685611.974065002,490c7f91-a9fb-4c6f-8c17-2abf4e5b6a2a
90.0,6700.0,72.2,4.8,11.96,0.0,46.260000000000005,44.64,1708542.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8798244.211382125,12179055.950261781,7645246.457534265,16749752.859122401,5304579.614093546,2da5a98d-0627-49cd-914f-b5718f0ae9ec
2999.0,1400.0,400.0,16.0,16.28,130.0,95.8,104.0,29604044.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,25432239.118049614,26680972.63857678,21681371.152758133,28376772.435852412,4f0678bb-8952-4144-a568-541428c18cbf
