nombre_de_places,volume_de_coffre,volume_de_coffre_utile,Prix,Immatriculation
7.0,450.8,2297.0,30204938.0,8a6e3ce7-bad3-4f68-ade7-f3953e8d91f8
5.0,428.2,1869.8,16350993.0,113ee290-d7c4-4d57-aff9-9dab469bced8
5.0,360.0,1200.0,23635164.0,c3452750-3071-4f37-a126-36dda65d738c
5.0,374.0,1156.0,18394033.0,5b3609bc-04a3-442e-a858-2c0849ba7afa
4.8,254.4,953.2,5708493.0,7d1b69d6-a354-4e26-8a72-7cdda01ad1de
4.0,182.0,520.0,12745629.0,129b4126-38e9-4d60-a1ca-ce87c854dea5
7.0,965.0,2020.0,27173762.0,55c990c8-55c6-4765-971a-498c389c5391
5.0,258.2,920.8,7931801.0,758c0944-dc5e-4b4a-ba42-f145384bf8f3
5.0,232.4,1058.4,1735248.0,b19a8685-e1a8-44aa-abbf-488f7792d50a
5.0,450.0,1820.0,29971257.0,08a2b7de-d473-4f5d-981b-b3484f05a2a7
7.0,475.0,1742.0,15990457.0,a97a43d5-dbe3-40e5-a47e-a1ea23f30371
5.0,540.0,885.0,29563985.0,1c13fdaf-1c0b-4424-a3ed-1f539904a032
2.0,318.6,1223.2,13056091.0,63db08f5-45b6-4da8-83b2-fcfb691c9a79
4.0,450.0,1534.2,52244395.0,f742c346-f9c9-4e41-9184-c9d78fee8d99
4.0,215.0,1143.2,22700440.0,af414fbc-7e1f-4c45-a023-136b86f1ff5e
5.0,338.0,1610.0,10209189.0,5d35228b-589f-4fd7-8446-3ed53f3014d5
5.0,428.8,1841.2,26413297.0,c4cca210-6c16-4f54-b0ec-67a0bb17b8fc
5.0,355.0,1085.0,9741159.0,c56ef463-7308-42e3-aaeb-86e01c4d5294
5.0,452.0,1328.0,34584788.0,790ba558-403f-40d1-aeb5-446edc90c36e
4.0,465.0,965.0,40486902.0,0ea62b6b-0c33-4ff6-b310-932502f956b9
5.0,450.0,3902.4,38250241.0,36b5f83e-969f-4b25-9795-ec1006c4f6a8
8.0,280.0,3543.0,30138172.0,fbf9dd0e-6027-4deb-a230-a671fd80f304
7.0,207.0,1861.0,8011920.0,b8a8b529-daa0-4f6c-9bb8-7ad82e9be574
7.0,534.0,1421.6,32616526.0,16ad437a-8ec1-446c-868b-869e7b3b4a52
5.0,520.0,1594.8,35452746.0,0f892fab-1377-4fc4-baba-ca04c844fdd3
4.0,400.0,2245.0,40860792.0,a4a15383-beb1-4c27-938a-c8d713c09e37
5.0,624.0,2800.0,9514155.0,17061bfa-81ad-44a4-bd30-a5827bbfba76
5.0,334.0,1026.0,17826522.0,9f201a0e-1f79-4d28-aa23-213296d00b4d
3.0,499.6,1301.0,29515913.0,58993087-fe0d-430d-b9b2-ac91e9f1c9c9
4.0,185.0,610.0,13954094.0,2aba8ef9-8180-4a42-a3ac-2fa77740d54e
5.6,470.0,1384.0,30999454.0,af2b8b07-304f-4287-b65e-1b7537dd96d4
5.0,232.4,1058.4,1334652.0,6cc9abe6-614a-4bd8-a72c-5b25dbaaa59e
5.0,297.0,1263.0,56884632.0,a48f2576-31d9-4062-8dab-f01f37e3073b
4.8,246.2,1031.2,5935497.0,4dc5a402-bc63-41d3-9b10-d0d4ec8fdea5
5.0,215.0,1320.0,7711473.0,99c9bcd5-7043-41ad-8545-e24095d9b7bd
5.0,526.0,1741.0,21018604.0,ec8546da-a24a-44b4-b68b-e997fb082e98
5.0,509.0,1954.0,17325777.0,b04d4e02-501f-4f83-820e-3ede38ccee31
5.0,3880.0,530.0,16377700.0,9e7c9c07-e2f6-4d7c-abdd-774bb35fb64d
3.0,430.8,1527.8,26519455.0,81de75f3-d64e-4546-8856-0783ce1cefe0
5.0,500.0,1529.2,75478963.0,0e28066b-8efd-4a66-9520-9f1b70a5f80a
7.0,445.0,1996.0,24436356.0,45d7601d-2c3d-4f53-8150-4a171bfbe3ec
5.0,435.0,1995.0,16557968.0,df87b212-83b3-4e63-b395-1d4951ad4857
5.0,506.4,1503.0,19695302.0,6190888f-863c-4de5-ac25-d1a84dd90915
6.0,430.0,1900.0,15990457.0,1cbbbb6d-acec-4f9b-a052-7f03b05581fc
5.0,232.4,1058.4,5373995.0,33dd052f-f17a-48fb-92a4-ea58fe3afdd3
5.0,419.0,1273.0,24930424.0,1de5d52a-a145-465f-9d31-d4352fb210bd
5.0,232.4,1058.4,1468184.0,ec085ef5-ca84-472b-9f26-f64b05355f4d
5.0,232.4,1058.4,1334652.0,2a15b4f1-b3fa-4012-a4bf-5e535e667e57
3.8,350.6,1460.8,17205598.0,0bc5090e-9feb-4000-8876-64b62eb15b51
4.4,513.2,1258.4,9272462.0,3cff9b6e-cd63-445d-be7d-2b3993ef1f75
5.0,520.0,2099.0,34017277.0,a8c5fd4d-f9e4-490a-be1b-65d05f8edc4c
5.0,460.0,1301.4,19155165.0,6d9a11bd-6f2e-4589-b3dc-65bf51b71fdb
3.0,739.4,1209.4,24508463.0,241f8907-2738-46ea-a2ee-83f3d6e6e52d
7.0,560.0,1820.0,27040230.0,7cacf64f-47b7-4749-8219-1cae86ce5b4c
3.0,525.8,5800.0,22478109.0,31b6fc51-5a97-4037-bf22-eefcfaa0d771
3.0,380.0,1357.6,16091941.0,b5001675-2ed0-40c4-9ca5-1550c8d33048
5.0,475.0,1458.0,15125170.0,ac950361-5dae-480f-96a5-06ecb88fb576
5.0,232.4,1058.4,2330133.0,8c242f4a-268a-427b-922e-397fcdfbb994
5.0,3030.0,750.0,15062410.0,86969983-3123-4c9f-8585-af1ee25b599b
5.0,350.0,1305.0,17526075.0,b908e46d-12e3-425a-b1e7-020b40755d1c
4.0,185.0,550.0,24770186.0,97015788-1f3f-4e84-ad6a-4a916bc61fdb
3.0,416.0,1077.2,30725713.0,b65d4dc8-4a14-4e0f-9aa7-a93577912d9c
5.0,430.0,1840.0,16391053.0,890a919d-b020-49b6-8f35-57a8473949f6
5.0,420.0,1848.0,11817582.0,0a3fdc87-1636-4829-ba8c-2a2469851aa1
4.0,129.0,774.0,7264141.0,1981861f-2672-4e48-92d4-9e0df06ec2ae
5.6,539.4,1700.4,16825032.0,3002af6f-5311-4aa7-b3cc-712a86d5f288
5.0,530.0,1378.4,45434263.0,caa3a9f9-72c3-4521-a604-27c747539b08
5.0,338.0,1032.0,15766123.0,7983c294-7d87-42f8-85b3-9702f1de9357
5.0,439.6,1319.8,29499889.0,2a786153-ba09-46b9-b516-7983a51fe447
5.0,270.0,923.0,12084646.0,7ed3539b-63e0-4030-99a5-5be3676d07a9
4.0,445.0,1263.0,66539663.0,0c77a9bb-47ef-44c6-bd58-2b8ac363dba2
5.0,341.0,1157.0,28842912.0,cf0b31ec-c094-47d1-9e17-0ebc25a82fb3
5.0,515.0,1445.4,21498652.0,c3aabe76-20af-44b8-8bbc-ff43b8304286
5.0,405.0,1670.0,28308784.0,82bff9d7-e4da-4856-8359-0dd665c611a9
4.6,474.0,1342.4,17913985.0,944b7e62-7436-45c4-961b-08c8537bbe10
5.0,565.0,1660.0,31914148.0,e58e24be-5138-45c9-95e3-78b0f8661543
5.0,493.0,1208.0,18828012.0,de584da2-2bb7-4032-8192-65ba8375062f
5.0,1050.0,1672.0,17833199.0,3db1ea43-47e7-49f8-adc6-71435358674b
5.0,830.0,2948.0,21264971.0,8590b198-de4e-419c-b667-039d91a7f67b
5.0,265.0,980.0,14080949.0,10c936cd-82a2-440d-854f-59b5bd621551
5.0,280.0,952.0,12458536.0,a73f56fb-f45c-49c9-a044-78bcac163243
5.2,233.6,1133.8,9163634.0,564013f4-fe84-4990-b227-51bc54407788
7.0,613.4,1448.8,18427416.0,907fc0b8-9a2e-4072-b319-e3bbfcbceca4
5.0,275.0,1027.2,10281964.0,5f3c4c09-9d95-483c-a4f8-a4d06618a546
5.0,356.0,1372.0,16724883.0,40c468fe-23e8-44d3-ab73-b444270d66cc
5.0,1529.0,2761.0,16891798.0,8ccf925c-8c36-470c-aa6c-9e600648c6d0
2.0,110.0,1325.6,26292451.0,a8e581b8-b30d-465d-982f-d77b64ec1106
4.6,255.8,5400.0,12747632.0,a18db982-3547-4d28-93df-4f7da12ad54a
4.8,579.8,3670.0,11314834.0,57be08d4-3c4e-45d6-ae68-9ed527778767
5.0,362.0,1093.0,15656627.0,bf89a0b0-6b0c-43f3-b894-e9be09a487af
5.0,450.0,1380.0,20597311.0,89f199a9-a15a-44ab-b511-6ea940e3a52d
4.0,347.0,1158.4,11477075.0,b30950de-d33d-4053-be8f-1b071109957c
7.0,530.0,1837.0,38023237.0,125490da-20aa-421f-ac7f-eb7b4d42ebf9
7.0,689.0,2339.0,30345147.0,7b878e42-fb6c-4baa-a11c-49a09bf7e61a
5.0,463.0,1578.8,11318172.0,66b5d5d7-e26f-40f5-ba4d-9aa1a4f0d889
5.0,232.4,1058.4,2803504.0,689b16be-f6c8-48bc-ae5d-15a200d2a263
5.0,490.0,1450.0,28776146.0,b1a9c3fa-bc04-47b6-9ebb-be2ee6f3e976
5.0,565.0,1660.0,37181985.0,29e92134-fa9f-49f4-973d-d2b1d7910c62
4.0,450.0,1822.2,35285831.0,f1e56050-4a8e-4243-9e66-1c1b58e9a21c
5.0,300.0,1004.0,14414779.0,5f70827d-f4b9-4cd6-84c3-9d96a832a16f
2.0,220.0,340.0,10849475.0,a7b9fbca-ce92-49d3-8533-36901d3e62ed
5.0,530.0,1780.0,28442316.0,7a917474-9a79-46d5-9812-c2e7fd4c675f
5.0,450.0,1084.0,32147829.0,214eb2cd-77f4-4195-9772-6ae6f4ff9a53
4.8,272.6,1101.4,8678912.0,273a68f8-bbce-4484-b67b-89bf71a624c4
7.0,797.8,1403.8,31086250.0,671929f3-1d5e-4248-9e2d-44ab7c2c5ea7
5.0,232.4,1058.4,4477328.0,15fe1175-861f-46ae-9212-c08e8612be99
4.0,480.0,980.0,32181212.0,bc2a880a-cb4a-4cca-9506-518b0202b353
5.0,232.4,1058.4,767141.0,7f333a8f-7c7d-4300-bff4-b8dbdf46e845
2.0,543.0,1319.2,29119323.0,0cdcb17d-f8e5-44a9-a2af-dbb778e47c0a
5.0,390.0,1413.4,24983837.0,0710dd36-b1a5-4ebf-9494-55f38f5587e2
5.0,232.4,1058.4,5337942.0,76053d8f-c695-4cd5-a1ad-73b37e956a2e
5.0,450.0,1500.0,43331134.0,dc07a3b3-493d-49e1-86b7-63dc9f8a91ce
5.0,380.0,1270.0,22299844.0,27195988-e271-4aa1-be34-988c9ac1af0a
5.0,354.0,1314.0,14147715.0,eb424144-b2e2-4db5-97df-e20a5d4ca09b
3.0,481.0,1366.4,25149417.0,5602a949-7bbd-4a47-b527-14998ed98264
5.0,284.0,1017.2,12094661.0,a23de3a5-04b7-436c-9890-87df40160ecf
5.0,480.0,1675.0,33329587.0,d931c3c8-7882-4999-bbd0-b07c1308954f
5.0,425.0,1162.2,19362140.0,1dd3940c-5c28-47ac-bf45-0527d6858446
3.0,502.4,1211.0,32207918.0,4900c1c2-f275-4513-83fc-f3cc2a4a152b
5.0,328.0,1108.0,10014900.0,9f5bbcdc-6a71-43ec-9eb4-51a59363b69a
5.0,535.0,1390.0,45067050.0,91631eb4-cdd2-4287-bcd8-2207e980f9bc
5.0,1300.0,2300.0,14287924.0,d3aafcea-7beb-44bb-96db-70ab7f1d26a3
5.0,445.0,720.0,23822109.0,58142faa-71a7-4b24-8c85-8827128bf466
4.0,320.0,750.0,30425266.0,6cdfe811-cc13-49b4-91fd-6c41aa4f3bb4
2.0,268.8,1768.0,13852610.0,cf06d9fa-89f9-4275-9f78-b11655d77bd8
4.0,642.8,1836.2,50441713.0,78022c19-31bd-4991-8c90-8c244d2d9da2
5.0,495.0,1500.0,31279871.0,75ee6307-8b62-4521-9123-6c76b1df8132
5.0,530.0,1780.0,45667944.0,3dc28b58-6f08-49f4-8d5a-92de68471029
5.0,462.0,1599.0,36253938.0,d74f7ebf-23dc-4215-8fb1-ea6659efc09d
2.0,376.8,4680.6,30373189.0,f8c7638a-6204-4f38-a561-07f051376cad
5.6,145.0,348.0,25304314.0,14e61ff2-fa62-4624-b922-fec1326d4636
5.0,420.0,1350.0,25270931.0,6aeb1e45-da59-4d1c-921b-937644ec337d
2.0,444.8,1464.0,16496543.0,eae65afc-4f73-4610-a959-c249f831f7f1
3.0,417.6,1430.2,25477906.0,54e5f87a-1e66-4663-bea0-807b77e7e927
7.0,200.0,1920.0,17960054.0,acbce348-d078-4787-aaad-da317bb3e8c2
5.0,522.0,1446.0,20023123.0,d7982473-40ec-4ae9-b966-d51af232e85b
5.0,1231.0,2485.0,53613098.0,371b3967-866e-4be0-9bd0-b252c057d743
5.0,273.2,1033.0,9847985.0,aad0e84a-f997-41ea-9b72-aa17b80f6ec9
5.0,480.0,686.0,13887328.0,c6e6f2bf-318b-499b-b0ae-cffb1ba22012
2.0,125.0,1026.8,103657553.0,d1f6fea4-62ae-4bce-9e2e-f3919ea881bc
5.0,645.0,1850.0,18160352.0,bff3f9ec-4844-4731-967d-3f2ed5292176
5.0,495.0,480.0,33516532.0,b33011a9-ba1b-4951-a806-05a0536403a4
5.0,572.0,1681.0,25838442.0,6714d4ec-3844-452c-b364-08ade7de206b
5.0,650.0,1870.0,49807436.0,b09f5905-0efb-4ee3-864a-57cd56b8eae3
5.0,255.8,1023.0,8539371.0,13f37592-4ede-479e-82cf-c2b74762c288
5.0,400.0,2014.0,31373343.0,2c60e1ae-8b6e-4586-b652-067ceac491ac
5.0,520.0,1540.0,17559458.0,6ab83f33-f124-46c0-b66c-c6005aa0f69a
3.0,447.6,1293.8,22809936.0,500c57d1-6bdc-4959-a4f5-ddd8510f4830
4.0,260.0,674.0,24783539.0,772bce46-7490-408c-94bc-308575b9eaa1
4.0,455.0,1901.0,33476472.0,9894ab5e-ca52-459d-87e1-376af272e449
5.0,460.0,1385.0,31246488.0,3ea50cb7-1e36-41f1-bbf7-77e2fb10a298
5.0,380.0,1270.0,19101753.0,7c67d5f7-2284-4228-b084-78f46d0f59d4
2.0,412.2,1442.0,19076382.0,a7b88b9c-477b-4c89-8839-a0a12befd6ab
9.0,603.0,3968.0,26472719.0,73fd125c-44ba-4725-ae0f-fedfaa55254a
5.0,245.0,1130.0,9213708.0,73f300cd-1a64-42ac-8108-2cda28dcc0f9
5.0,540.0,1700.0,19462289.0,049a4491-30a0-4aa5-a871-04ea23581634
5.0,505.0,1459.6,16858415.0,e13c7301-f505-4e98-bdf1-2ebc22350071
5.0,597.0,1634.0,24503122.0,40c5264b-3e35-4586-8efe-ab57b8223d70
3.0,860.8,2532.0,31314589.0,c322ff38-c785-4229-baa7-864828353dee
5.0,480.0,962.0,25791706.0,6c4ae963-4128-43ba-a6ab-d741040fd576
5.0,394.0,1288.0,19495672.0,8e3089af-fd91-45be-a448-7c3fb2970a18
4.0,211.0,731.0,21765716.0,dabed8d3-7c5e-4198-9be3-789aaca73b7f
5.0,422.0,1339.0,23735313.0,0e19beeb-a324-4a91-8cdb-e067d4aec41a
5.0,570.0,1450.0,53880162.0,48664228-9b14-4fd9-8807-703229cc1a55
4.6,407.6,10000.0,20082545.0,4c6203a8-0d35-4a0d-a503-d9ded177c484
5.0,600.8,480.0,26940081.0,51bcddda-a826-4d5d-95c6-338bb56365e1
7.0,645.0,2036.0,18928161.0,93e6c89a-3080-4e20-a2a6-d7fc35540680
5.0,232.4,1058.4,1334652.0,4a54fa97-3584-4883-aae7-468722513784
5.0,282.0,952.0,14601724.0,b33483c1-1019-43dc-aa79-20eb929082a5
5.0,580.0,1630.0,18283869.0,b6f3f0be-d5eb-4e8b-99f4-8684957d237f
5.0,499.0,1462.6,28387568.0,9c087979-f08b-4e54-9f3b-d86be4c1af7e
5.0,435.0,1995.0,14454839.0,453907d0-6f7b-4bff-9489-2b70476c27ec
2.0,431.6,1258.8,21423874.0,236f8c16-4e26-4138-a4ce-5432851097d1
5.0,500.0,1520.0,19876238.0,155ced8d-7af9-4b34-a80b-51ec45688826
4.8,441.2,809.6,7677422.0,e4e256a2-a8d7-4cb9-9dcd-23cd17c257fe
5.0,275.0,1045.0,10115049.0,c8abb885-0b8d-4d05-9f24-78543c2faa33
5.0,329.0,2500.0,12718923.0,9fd96130-be0c-400e-82d5-75aa2bfdf5f8
4.2,470.0,1384.0,32368157.0,aff72ef2-61a5-493f-bcfa-43f21e3a2cac
5.0,480.0,965.0,24870335.0,3813512e-3a33-442f-963e-6983d9334a63
5.0,260.0,834.2,6361464.0,d13135a2-d5f9-4713-a622-278311e24070
5.0,520.0,1775.0,29377040.0,b75a6bfa-6fad-4909-9a27-4d38dd496a19
5.0,279.0,730.0,11383603.0,caefc89b-0ecb-46da-8381-b13e99e291a9
5.0,425.0,1110.6,20029800.0,05008b0b-5d7c-477e-b53c-4d84a0374a8f
5.0,272.0,737.0,8980027.0,9226a59b-363b-49ab-b0b3-47265d597ba0
5.0,500.0,1327.2,42770300.0,db4e54f0-3d45-4979-b5d1-d921b374cca4
5.0,760.0,1920.0,29236831.0,03ea0cec-cf28-4288-9415-1c652c619cbb
5.0,450.0,1261.0,17018653.0,41ce6a18-7ad0-4b3b-9b61-2d27d5806b47
5.0,527.0,1587.0,31246488.0,840d1b2d-0fb8-436a-ba02-21c2971ee8f0
5.0,288.0,1038.0,10582411.0,a7db11b9-8c69-4ad6-b8fd-a72962d06e82
4.6,362.4,1161.4,10221875.0,66899634-f524-464b-8f53-913a039b0297
5.0,433.2,1210.0,16190755.0,6ba94db0-dbbf-470b-a400-c88151e41bde
5.0,577.0,1234.0,39358557.0,094959ac-1ea4-4e93-8b30-44cb95b4f77d
5.0,514.0,1652.0,21498652.0,e703a8da-9f8f-4063-a9e0-9ca8c7ed4a6d
5.0,533.2,1788.2,35262463.0,1b06157f-84b2-4ccb-a811-de9c6e149409
5.0,546.0,1764.2,35786576.0,71144713-91e1-467d-89f3-27cf5be5fee9
5.0,568.0,1374.0,59955868.0,faf58ba4-53e0-412f-b9f2-68fbd2ab6771
5.0,780.0,1686.0,57218462.0,b87511b9-a8f5-46f7-b6aa-ca38117c9520
5.0,495.0,1455.0,29043210.0,e261478c-46d7-403b-8ac3-5b18d447ed74
5.0,530.0,1370.6,22172989.0,3f6504ff-4854-442b-9c22-3b54a33814d8
5.0,720.0,2065.0,29203448.0,6fb331a9-b12b-439f-835a-80ff401e156f
5.0,555.0,1455.0,29310274.0,2834424d-c81c-4644-80ad-ecefbdd3248b
5.0,520.0,2149.0,15456329.0,b0410594-1870-4ba4-a196-4378d0f94a16
5.0,380.0,1386.4,26693047.0,2bad3d96-6d9b-46ef-9228-56577cd2f594
5.0,270.0,1030.0,10756003.0,b23f09db-c91f-49a2-9c2c-e87af5f50b70
5.0,406.0,1183.0,20330247.0,9b109385-bebe-4aa1-8958-dea712f3ac71
5.0,520.0,1161.4,10208521.0,15479608-da3c-4ec5-9ae4-ed9d68f9d7e7
5.0,475.0,1636.0,11483752.0,3d3ea909-8a34-4029-a24f-b314e50bdf0c
4.0,642.2,1474.0,29832384.0,dc6686fc-ead2-4240-afbf-9e7cfa861799
5.0,350.0,1080.0,19702647.0,7362334f-f0e0-485a-9415-a14165b69bea
5.0,265.0,1244.0,18574301.0,3a95ec54-4a88-44ed-9ccc-238dc01e1ba9
5.0,468.0,1510.0,24069143.0,14e58a76-b231-4427-95c5-f30b545b28fb
5.0,405.0,1050.0,24977161.0,26b3dde3-7bab-4041-8822-96e8a56fde9c
4.8,246.2,1031.2,6075038.0,a5806bd6-e099-41b9-a283-100738b92fc4
4.0,385.0,904.8,79217859.0,bb5da401-18db-4bc0-8b7a-7ccc33984f65
3.0,427.0,1442.2,20670754.0,a0ea5c7c-e443-4cf8-8107-c3b1373247a1
5.0,290.0,974.0,13046076.0,26f428b7-e2e8-478e-a89d-df8f1732e972
5.0,679.0,1754.0,20864375.0,8112ec39-9ad7-4e4b-8c77-e7bb8ab9c8ba
3.0,477.0,1230.2,31474828.0,49d49c8e-5ed4-4767-8c66-624819b25d93
5.0,720.0,2065.0,24683390.0,7f384d10-e5a0-4028-8590-6ea08d4df7e7
6.0,730.0,1775.0,29365690.0,d8d3ebf8-2a65-4c7b-b10e-1c0446dc12e1
5.0,455.0,1540.0,33983894.0,0737dbad-efd9-4c56-b991-dc8e59ada433
4.8,295.6,1163.4,8672903.0,8aed2502-78c2-4eaf-b765-5c7c8473009a
5.4,455.8,1342.4,18928161.0,b271f78c-7688-4cbb-8d94-0504bba24204
5.0,565.0,1660.0,30198262.0,32578892-3627-405b-94d9-6635ff7e3bd1
5.0,280.0,952.0,11296807.0,bc21ba79-c11f-4a62-8244-a9ee890464a3
5.0,541.0,1437.0,25671527.0,5723fd8d-bff0-4e71-b2cd-b44c35d2285c
2.0,207.0,1497.0,75539052.0,89270b2f-bf20-4782-b85d-ba240929e19e
5.0,410.0,1305.0,36400823.0,3e57f36b-f5e5-4e8e-8e91-0b3e15940533
5.0,430.0,1840.0,15690010.0,e38526e8-75e5-4c62-8e48-9d376a405b27
5.0,700.0,1036.2,8779729.0,babadac7-4f35-4ef2-ab41-5e9689a457b1
4.0,185.0,550.0,9814602.0,97b1ae2c-b81e-4726-bbaa-c6cc1558f3a3
3.0,359.6,1114.4,27554328.0,fa017b4b-9266-4852-8938-a09a1b66dfb9
5.0,455.4,1360.0,19395523.0,6ab3f119-50cd-488b-a5a7-f28c5b6420cf
5.0,232.4,1058.4,2202610.0,8817e960-d6e9-46e9-aba2-252ca539a9c6
5.0,363.0,1262.0,19161842.0,19c24291-3b17-42d1-ace6-0f693fdb6988
5.0,476.4,1149.4,14388073.0,d6f32fd2-1cbd-41a1-873f-657241105214
5.0,549.0,1130.6,42062580.0,05290243-233c-450a-a7f8-5133f67d73a9
5.0,380.0,4715.8,43598198.0,06b8f0bf-4295-46c8-8edf-4ee915bcb023
8.0,327.0,1124.8,29143359.0,e2da179e-11d4-499a-a593-744afa0a950b
3.0,666.0,1812.6,27216492.0,813777f3-1d9d-43e2-9084-b4ddf50175aa
3.0,382.6,1227.2,41157233.0,f60eac15-a2f0-4a3a-a93d-667ff5d35c19
5.0,1557.0,1489.8,37595935.0,0ad9369f-91a8-4290-b502-79af1b3321c2
4.0,246.0,315.0,48512176.0,7ad62f58-c1d0-4ff9-92e2-e263344f45d5
5.0,270.0,923.0,10682560.0,73214b25-e9b4-49ab-8558-955bb56654b6
5.0,520.0,2408.6,41261388.0,b3ec3957-5eaa-490d-8b0f-988d588ea2ed
2.0,393.0,1170.2,32528395.0,43340ef6-bfa3-4136-aba6-2ce42a6d88e5
2.0,127.0,1400.2,27507592.0,699e03aa-439a-4ede-a7c7-d056f1ed658a
4.0,205.0,380.0,24856982.0,697a76a5-d50e-4aed-ba18-680078f892aa
4.0,420.0,1350.0,30478679.0,6bf09f2e-4f10-4c49-b3df-ebed2a3cf729
5.0,377.0,1024.0,21698950.0,ec61c972-f720-4b73-a38d-06470c4b350d
5.0,510.0,1342.4,17919994.0,1d247255-4e54-47ff-a899-f20545091913
4.0,211.0,892.0,10609117.0,853e8584-ab80-442e-9b23-be20e7146764
6.0,480.0,2948.0,25938591.0,cdc311e2-ca9f-4050-a267-4f93a3573e6e
5.0,359.2,1310.8,16157372.0,5169318c-be24-4b92-aa7c-35a3f6e06e24
8.0,515.0,700.0,19929651.0,c2ee519b-3fe5-46d7-ad9e-ac88b6a9a548
5.0,480.0,2948.0,21632184.0,8fee41f7-d35d-4ac2-bd3b-3df3c2e58b1d
4.0,450.0,2357.0,56083440.0,a6850b96-c25f-43a3-9f92-28ac5e6d59a4
5.0,300.0,1004.0,11216688.0,6d757348-12cd-4940-995c-6c20bff75ea3
9.0,787.0,9700.0,19722676.0,64def650-e17c-4b80-848b-96adc66aada0
5.0,268.0,945.0,9847985.0,ca486718-04d5-41e2-99e1-3836a681a49f
5.0,540.0,1630.0,18247148.0,e3d934a0-f314-4cce-9784-2ee82c40aff8
2.0,485.4,1457.8,24107867.0,1d1cf38e-57ea-406b-9688-3169e0548131
5.0,857.0,1946.0,50675394.0,d93bf6b0-9502-498a-8897-127f0ebe56fb
5.0,232.4,1058.4,4506037.0,8e1d21b9-ab05-43ae-a553-7e1b3eb5bcc8
5.6,453.8,1358.6,19128459.0,8744f0b1-5954-4f32-931b-e853adf1d1f0
5.0,430.0,1339.8,27307294.0,2fe5d80f-d28e-4f04-82d5-317f96f21f15
5.0,335.0,1032.0,28028367.0,afbebd88-4199-4f8f-949d-8e521ba4990a
4.0,481.0,1370.6,22172989.0,b2fe851b-a300-42c3-b0c2-63a51826327f
5.0,490.0,1430.0,28382227.0,7e787d84-a1ef-49f9-b790-b952552fa127
5.0,232.4,1058.4,5373995.0,bd1767bf-c912-4ebe-9440-d23572222bd7
5.0,509.0,1427.8,19695970.0,31111359-c544-4108-86ee-979318121045
4.0,500.0,1340.0,66549678.0,8cdff24c-3ed3-4c04-9758-4a112e66e39f
3.8,374.0,660.0,34611494.0,31789a1f-adae-445b-8f39-52f2996948ac
5.0,470.0,1355.0,29744253.0,d2256c47-3bce-40e4-b3f0-01a65b77c382
5.0,405.0,1670.0,22633674.0,4a7168fa-012b-426d-9c4c-58e8151097d8
5.0,565.0,1996.0,25170782.0,8e745b02-3d1b-4840-85d2-77dc24b405ae
5.0,520.0,1600.0,31680467.0,0191aa1f-501a-4f14-969b-80372a263a95
5.0,400.0,810.0,35052150.0,fb6a6940-f104-47e2-b1d8-50a119dc86d3
3.0,460.2,1540.4,25213512.0,54dfeb82-f61d-47f4-9dcc-33f4bfae97a7
5.0,598.0,1606.0,22099546.0,45802558-d363-47c5-9006-e7ba35debec2
5.0,335.0,1377.6,20437073.0,71228453-c358-41b6-9f00-efc6b37324c6
5.0,265.0,1132.0,11717433.0,d890ae53-438d-49bb-9c8f-e9fc81783736
5.0,470.0,1355.0,30812509.0,96ad7b9c-28ef-4942-aa13-201dd37a271d
5.0,800.0,3000.0,8045303.0,8c1c2430-00c2-46bf-82c9-42a63328d30d
3.0,671.0,1203.0,34291018.0,56819396-3f8e-4d10-836e-80c277ef35d9
3.0,476.6,1593.0,29283568.0,5354549b-0cc1-45a9-b248-a1d705aa02cf
5.0,405.0,1580.0,17626224.0,329cbd8d-31d1-4f20-a949-6e9ad43c8f2e
5.0,480.0,1439.2,29877785.0,45441bd0-64b1-456c-92eb-3e07e47ec634
5.0,504.4,1473.0,21231588.0,93ae9256-4772-452f-b153-decbccceff78
5.0,445.0,1415.0,23935611.0,31028e0e-ea19-45bc-9569-fdc3c531a79d
5.0,554.0,1528.0,28442316.0,8eb13789-5a35-441a-8b62-29b2311011cb
5.0,456.0,1653.0,21765716.0,31e25a14-ebbb-426a-b5be-12ae98c619de
5.2,632.2,1505.2,24599933.0,aa1e8a91-e0b5-46f5-bf01-ed1e849805d7
4.0,269.0,829.0,16023840.0,e18df96d-cd32-4585-a22e-49a7c0b89862
5.0,232.4,1058.4,1061579.0,77cd6b30-fe64-4802-8d93-7e7ef0ed4bc7
4.6,290.0,1352.2,10615794.0,095ffcd8-5c7c-4847-9053-72c369e92913
5.0,344.0,991.0,18928161.0,23394c6c-25bd-4fb2-8bb5-85a8d8664e28
5.0,251.0,1025.6,10014900.0,8f0cdbc6-c9c9-43ac-8f79-80d0bc76ac96
5.0,468.0,1395.0,46422400.0,f5183491-b941-4b1f-8f62-edeaa7803544
5.0,280.0,952.0,14842082.0,4e50c171-bd48-4520-b2a4-1a18d6419104
5.0,318.0,1386.0,12084646.0,6270ffa7-5ad3-4947-abb6-5a83a62f426d
5.0,232.4,1058.4,2983773.0,c2e1ad22-ef51-443b-bb0f-35024daac90d
5.0,410.0,1513.0,17769771.0,cc9f8859-970c-4125-a976-e5938b39fde9
5.0,446.0,1391.0,26806549.0,26cb8ee3-17cd-4f49-ae06-f55e4acb83cb
