Marque,Modele,Annee,Prix,Immatriculation,Vitesse_maximale,0_a_100_km/h,Cylindree,Au_regime_de,Couple_maxi,Nombre_de_soupapes,Rapport_volumetrique,Puissance_reelle_maxi_kW,Alesage,Course,Energie_Electrique,Energie_Essence,Energie_Gaz,Energie_Hybride,Norme_anti-pollution_Euro 3,Norme_anti-pollution_Euro 4,Norme_anti-pollution_Euro 5,Norme_anti-pollution_Euro 6,Norme_anti-pollution_nan,Architecture,Alimentation,Injection,Disposition_du_moteur,Puissance_reelle_maxi_ch,poids_a_vide,ptac,ptra,charge_utile,poids_tracte_freine,poids_tracte_non_freine,materiau_des_jantes_Alu,materiau_des_jantes_Aluminium,materiau_des_jantes_Enjoliveurs,materiau_des_jantes_Peintes,materiau_des_jantes_nan,types_de_pneumatiques,taille_des_roues_avant,taille_des_roues_arriere,type_de_roues_de_secours,nombre_de_places,volume_de_coffre,volume_de_coffre_utile,Mixte,Emission_de_CO2,Cycle_urbain,Extra_urbain,Boite_de_vitesses,Mode_de_transmission,puissance_commerciale,puissance_fiscale,consommation_mixte,emission_de_co2,energie_Electrique,energie_Essence,energie_Gaz,energie_Hybride,boite_de_vitesses_Manuelle,carrosserie,longueur,largeur,hauteur,empattement,reservoir,porte_a_faux_avant,porte_a_faux_arriere,voies_avant,voies_arriere,garde_au_sol
6922408.001760564,23433819.798822403,16530007.178563312,13737772,9ad70df7-4a53-4d35-a592-863eee881330,177.6,11.6,1520.0,5170.0,96.2,4.8,11.8,22.0,94.12,67.26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8798244.211382125,12179055.95026178,7645246.457534265,16749752.8591224,5304579.614093546,1250.2,1791.8,2760.8,536.2,1100.0,610.0,0.0,0.0,0.0,0.0,1.0,16426158.864086408,14142998.07117853,14149700.4009324,19476528.53862105,4.2,452.8,1155.4,5.340000000000001,119.6,5.72,4.220000000000001,6858093.216200304,7465621.600713013,72.0,14.0,1.82,83.2,0.0,1.0,0.0,0.0,1.0,8815288.687960688,4.18,1.734,1.59,2.644,55.6,0.8112,0.728,1.4956,1.4926,149.2
34756270.88790035,26280476.806225397,27790114.49764151,39692387,fdc27503-1b4c-4aa1-b518-ad614b1fb2e5,250.0,4.7,2979.0,5500.0,500.0,24.0,11.0,250.0,82.0,94.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40563542.01660886,25432239.11804961,28931117.84985374,38283176.946385056,42984589.40875651,1635.0,2060.0,5375.0,425.0,2420.0,750.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,26468005.544373687,27139555.462598585,28263347.843927357,4.0,335.0,3716.2,7.6,167.0,9.8,6.3,56590681.6535342,33864912.690795355,340.0,23.0,7.6,167.0,0.0,1.0,0.0,0.0,0.0,32627832.80356511,4.45,1.77,1.4,2.69,52.0,0.802,0.962,1.516,1.534,130.0
34756270.88790035,30031433.063827008,27790114.49764151,31079573,f45f575a-c32f-4a68-b003-e2a76f431b93,198.0,11.3,1995.0,4000.0,320.0,16.0,16.5,85.0,84.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,38283176.946385056,22927900.761365093,1570.0,2165.0,3765.0,595.0,1600.0,745.0,0.0,1.0,0.0,0.0,0.0,37388481.48946739,31848052.68573924,37127717.942664064,19476528.53862105,5.0,1500.0,495.0,4.8,125.0,5.3,4.4,36789851.15366431,33864912.690795355,116.0,6.0,4.8,125.0,0.0,0.0,0.0,0.0,0.0,25809557.077395577,4.63,1.81,1.43,2.81,57.0,0.779,1.044,1.543,1.583,140.0
16585205.985079305,22182011.82645967,27790114.49764151,15923691,e64de370-c23d-4f3a-b72c-777e85c6a8b9,188.0,11.6,1199.0,1500.0,205.0,12.0,11.3,81.0,74.8,84.85999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16131529.103305783,25432239.11804961,28931117.84985374,21681371.152758133,16434021.000034103,1190.0,1825.0,3082.0,609.8,1100.0,2925.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,19219847.23333333,19158817.717391305,25133822.87264151,5.0,610.0,1660.0,4.2,99.0,5.3,3.5,14065157.677058354,19470409.71635553,110.0,5.0,4.2,99.0,0.0,1.0,0.0,0.0,1.0,25809557.077395577,4.59,1.8,1.47,2.73,53.0,0.863,0.992,1.559,1.553,110.0
28422910.714670256,24600205.011177406,28099849.68378378,22593614,1a73df58-c959-49c0-a399-e2b6bc9a10fa,166.0,12.6,1598.0,1750.0,300.0,16.0,15.4,88.0,80.0,79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,19422344.03594905,1750.0,3030.0,5030.0,1280.0,2000.0,750.0,0.0,0.0,0.0,0.0,0.0,28948644.35253828,24824713.46767497,24824713.46767497,22727267.49712092,3.0,493.6,1409.6,6.7,174.0,8.0,6.0,24202373.90138675,19470409.71635553,120.0,5.0,6.7,141.0,0.0,0.0,0.0,0.0,1.0,31063938.40633433,5.4,1.96,1.97,3.5,80.0,0.933,0.968,1.615,1.628,160.0
19022279.855454065,23972882.386347793,28882486.206582833,22293167,37931157-b6df-4d85-ab6f-23401c34d222,208.0,9.2,1482.0,5500.0,253.0,16.0,10.0,117.0,71.6,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27912203.44233807,31460359.978947368,21681371.152758133,23680251.431862675,1325.0,1870.0,2870.0,560.0,1000.0,500.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,27065442.11183001,26546328.41427053,28263347.843927357,5.0,426.0,1378.0,6.160000000000001,141.0,7.539999999999999,5.359999999999999,29809416.300904974,19470409.71635553,160.0,8.0,0.0,141.0,0.0,1.0,0.0,0.0,0.0,30891361.42266824,4.4,1.83,1.5,2.65,50.0,0.905,0.84,1.5554,1.5414,174.0
28422910.714670256,25518870.881579883,24852220.377142854,26719753,9d460b08-547a-4906-aeb9-f47b2b5c52e0,213.6,8.86,2299.0,1500.0,380.0,16.0,16.0,125.0,85.0,101.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,50516393.43037311,26680972.63857678,21681371.152758133,28607188.75370937,1497.4,3500.0,6000.0,569.6,2500.0,750.0,0.0,0.0,0.0,0.0,0.0,28948644.35253828,29279162.85987592,29279162.85987592,22727267.49712092,3.0,457.6,1284.8,5.7,192.0,7.519999999999999,5.220000000000001,24202373.90138675,19470409.71635553,170.0,8.0,6.180000000000001,102.6,0.0,0.0,0.0,0.0,1.0,27024280.333330564,5.53,2.07,2.27,3.68,105.0,0.842,1.006,1.75,1.73,166.0
16585205.985079305,19966923.891290184,14389060.445840484,10107037,5d487d5f-d2b2-4679-bdf2-002ca82e5a29,161.0,18.3,1905.0,2000.0,120.0,8.0,23.0,50.0,83.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,19406938.01574803,19748812.67976825,21681371.152758133,13813348.924308736,1100.0,1580.0,2530.0,480.0,1120.0,1200.0,0.0,0.0,0.0,0.0,1.0,20595607.53743471,21006942.30680029,21006942.30680029,22727267.49712092,5.0,338.0,1610.0,6.4,169.0,8.3,5.3,14065157.677058354,19470409.71635553,70.0,5.0,6.4,126.0,0.0,0.0,0.0,0.0,1.0,15662558.052013423,4.03,1.68,1.37,2.58,60.0,0.815,0.635,1.4706,1.4662,122.0
20229873.318408538,22461513.781121805,16530007.178563312,12570035,d730369a-eaa1-4ee2-aade-1b38d4a3e030,177.8,11.74,1998.0,2120.0,231.0,12.8,15.419999999999998,60.0,76.5,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,25432239.11804961,20898796.57357366,16749752.8591224,17626804.12288714,927.8,1534.6,2589.6,434.4,1040.0,545.0,0.0,0.0,0.0,0.0,1.0,16426158.864086408,14142998.07117853,14149700.4009324,19476528.53862105,4.6,265.6,912.4,5.7,123.6,7.68,4.88,14065157.677058354,19470409.71635553,92.8,8.0,5.699999999999999,142.4,0.0,0.0,0.0,0.0,1.0,23426411.04068857,3.896,1.702,1.49,2.466,46.4,0.8478,0.7334,1.4526,1.4491999999999998,124.6
6922408.001760564,19206697.049344137,17291964.16737069,4937346,ce752862-9f4d-4c09-a2f3-34e9d990a775,164.0,16.12,618.0,6700.0,72.2,5.6,11.54,0.0,72.0,56.84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8798244.211382125,12179055.95026178,7645246.457534265,16749752.8591224,5304579.614093546,476.4,1256.0,2109.0,433.8,790.0,489.0,0.0,0.0,0.0,0.0,1.0,16426158.864086408,14142998.07117853,14149700.4009324,19476528.53862105,5.0,232.4,1058.4,5.12,118.4,8.42,5.279999999999999,6858093.216200304,7465621.600713013,66.4,6.0,3.3400000000000007,111.6,0.0,1.0,0.0,0.0,1.0,8815288.687960688,2.794,1.118,1.354,1.81,19.4,0.7492,0.6386,1.3328000000000002,1.3279999999999998,218.4
25912649.9430686,24212824.96301037,28882486.206582833,29710870,70c726c1-fdaf-4321-be0f-deccdd077e11,183.0,7.9,1332.0,1850.0,270.0,16.0,10.5,96.0,70.0,86.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.11804961,18940612.851445664,21681371.152758133,20320639.538488705,1935.0,2089.2,3532.2,587.2,1000.0,600.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,25536388.643550523,25536388.643550523,28263347.843927357,5.0,420.0,1230.0,7.58,48.0,9.82,6.340000000000001,29295262.692050077,41172700.47964377,190.0,7.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,30891361.42266824,4.39,1.82,1.502,2.64,37.0,0.8764,0.9264,1.5558,1.5454,201.0
20951047.019662928,19385622.40060461,22652441.117125556,6997077,7766b0b6-3ee2-483c-8df4-190d9316da12,172.0,13.2,999.0,6200.0,95.0,12.0,10.54,55.0,76.0,82.04,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16131529.103305783,19406938.01574803,18940612.851445664,16749752.8591224,10072201.053018428,940.0,1290.0,2001.0,425.0,720.0,457.0,0.0,0.0,0.0,0.0,0.0,25234605.32917772,9382545.769233633,9422451.871927751,25133822.87264151,4.0,251.0,951.0,4.2,98.0,5.1,3.7,14065157.677058354,19470409.71635553,63.4,4.0,4.2,98.0,0.0,1.0,0.0,0.0,1.0,9654123.152353607,3.54,1.64,1.49,2.42,35.0,0.585,0.535,1.428,1.424,144.0
20951047.019662928,13074116.232917301,22318051.363480873,9821279,487d726c-cb1b-43fb-97f3-7ec72326e718,164.0,14.6,1422.0,1600.0,155.0,6.0,10.3,51.0,79.5,95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16131529.103305783,16466949.303909805,18927839.747107603,21681371.152758133,13813348.924308736,1091.0,1650.0,2650.0,559.0,800.0,580.0,0.0,0.0,0.0,0.0,0.0,20595607.53743471,15709381.292765597,15370423.549691588,22727267.49712092,5.0,270.0,1030.0,4.5,119.0,5.7,3.9,14065157.677058354,19470409.71635553,88.2,4.0,4.5,119.0,0.0,0.0,0.0,0.0,1.0,15662558.052013423,3.92,1.65,1.47,2.47,45.0,0.8106,0.6718,1.434,1.426,125.8
17044474.43054762,22988509.224944238,27790114.49764151,17325777,cd09f963-722c-475b-8383-33ccb5000075,185.0,11.6,1499.0,1750.0,300.0,16.0,16.6,96.0,85.92,92.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,38283176.946385056,26238120.61620093,1581.0,2456.0,3187.0,577.8,1250.0,600.0,0.0,0.0,0.0,0.0,0.0,28948644.35253828,20207049.157216363,20194025.929681484,28263347.843927357,5.0,1900.0,3500.0,4.4,113.0,4.8,4.2,24202373.90138675,19470409.71635553,130.0,7.0,4.4,113.0,0.0,0.0,0.0,0.0,1.0,17206090.74705873,4.75,1.92,1.88,2.98,50.0,0.892,0.884,1.554,1.568,137.4
31031528.94953271,25512993.43802522,27236479.628398698,26599574,6232adbc-19de-4caf-afdb-fbce7caf2894,211.0,9.3,1968.0,3000.0,340.0,16.0,17.6,110.0,88.0,88.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,34443552.83723165,25103235.304740407,1700.0,2220.0,4200.0,520.0,2000.0,750.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,24776874.104255386,24776874.104255386,28263347.843927357,5.0,530.0,1525.0,6.98,175.0,9.06,5.76,24202373.90138675,41172700.47964377,150.0,8.0,0.0,175.0,0.0,0.0,0.0,0.0,1.0,30891361.42266824,4.48,1.86,1.62,2.68,60.0,0.896,0.908,1.584,1.576,161.4
6922408.001760564,19403927.159615584,24852220.377142854,11179967,ac35c1ec-d8ab-4814-8550-69b69027b4bd,161.0,14.339999999999998,1170.0,6500.0,125.0,8.0,12.5,92.0,101.0,73.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21199432.896536384,12179055.95026178,12785061.217168195,16749752.8591224,20111375.11423069,244.0,1536.0,2762.6,410.4,850.0,657.0,0.0,0.0,0.0,0.0,1.0,10290846.46232733,22086681.608590763,21794740.42192885,19476528.53862105,4.2,266.8,903.0,5.0,119.6,5.540000000000001,3.84,10725118.066160789,7465621.600713013,73.4,11.0,5.0,107.6,0.0,1.0,0.0,0.0,1.0,8815288.687960688,2.21,0.95,1.41,1.51,20.0,0.8344000000000001,0.7184000000000001,1.4154,1.4234,168.4
14139072.978244826,18320575.655871473,27790114.49764151,14815375,16b908f5-b1aa-42eb-b32b-792057805bf5,188.0,10.0,875.0,2000.0,145.0,8.0,10.0,77.0,80.5,86.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18317894.25011886,25432239.11804961,18940612.851445664,21681371.152758133,16161155.272758422,980.0,1735.0,2717.0,511.2,1290.0,545.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,18590466.47511886,18590466.47511886,28263347.843927357,4.0,182.0,520.0,4.2,99.0,5.5,3.5,24202373.90138675,19470409.71635553,132.0,5.0,4.2,99.0,0.0,1.0,0.0,0.0,1.0,32627832.80356511,3.57,1.63,1.49,2.3,35.0,0.7966,0.6712,1.413,1.407,156.0
20387485.665212493,23174330.54702229,22759573.030104388,21865865,dd3e4724-cac7-4fe8-a2c7-bd1c02266e58,218.0,8.7,2184.0,3500.0,400.0,16.0,16.3,132.0,86.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,30130589.349512663,1575.0,2145.0,3966.0,591.8,1600.0,550.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,31848052.68573924,29280566.216726888,28263347.843927357,5.0,519.0,1751.0,5.3,141.0,6.8,4.5,24202373.90138675,19470409.71635553,127.0,10.0,5.3,141.0,0.0,0.0,0.0,0.0,1.0,25809557.077395577,4.79,1.8,1.49,2.73,64.0,0.8484,0.9378,1.56,1.56,165.0
34756270.88790035,29974566.00198269,25832107.02046782,27374060,5a2621c0-5ea2-4aff-aab2-cec12f133066,235.0,7.3,1995.0,4000.0,400.0,16.0,16.5,140.0,84.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,16749752.8591224,32552829.481692765,1505.0,2005.0,3605.0,575.0,1600.0,745.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,20207049.157216363,20194025.929681484,28263347.843927357,5.0,595.8,480.0,4.0,106.0,4.9,3.5,24202373.90138675,33864912.690795355,178.6,10.0,4.0,106.0,0.0,0.0,0.0,0.0,1.0,32785312.074572127,4.63,1.81,1.43,2.81,57.0,0.779,1.044,1.543,1.586,140.0
34756270.88790035,34666982.35299872,27790114.49764151,104856003,836cc45d-29e9-4440-b6c0-4e2eff39c196,250.0,4.6,1499.0,3700.0,320.0,12.0,9.5,170.0,82.0,94.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16131529.103305783,25432239.11804961,31460359.978947368,53140633.94515256,31039493.067506365,1595.0,1900.0,4316.0,305.0,2220.0,750.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,34666982.35299872,30379457.59062097,28263347.843927357,2.0,88.0,1026.8,2.1,42.0,15.72,8.360000000000001,29295262.692050077,19470409.71635553,374.0,11.0,2.1,42.0,0.0,0.0,0.0,1.0,0.0,32627832.80356511,4.69,1.94,1.29,2.8,75.2,0.96,0.929,1.644,1.715,115.0
44721675.53400598,29550903.222499017,25832107.02046782,28108486,e478c487-497f-4d14-9636-629265493b4c,180.0,11.2,2179.0,1750.0,380.0,16.0,15.8,110.0,85.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,25103235.304740407,1595.0,2350.0,3850.0,500.0,1500.0,750.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,36251213.31963677,36204587.82762599,19476528.53862105,5.0,420.0,1445.0,5.0,133.0,6.0,4.5,24202373.90138675,19470409.71635553,170.0,8.0,5.0,133.0,0.0,0.0,0.0,0.0,1.0,30891361.42266824,4.37,1.9,1.64,2.66,57.0,0.89,0.815,1.625,1.63,212.0
34756270.88790035,29610012.228051223,24852220.377142854,37188662,e837dfd3-77e4-4179-aa82-2a1bd0b811c5,235.0,7.6,1995.0,4000.0,400.0,16.0,16.5,140.0,84.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,38283176.946385056,32552829.481692765,1595.0,2155.0,3755.0,560.0,1600.0,750.0,0.0,1.0,0.0,0.0,0.0,37388481.48946739,31848052.68573924,29280566.216726888,39795971.01263694,5.0,480.0,1300.0,4.9,129.0,5.9,4.3,24202373.90138675,41172700.47964377,190.0,10.0,4.9,129.0,0.0,0.0,0.0,0.0,1.0,32785312.074572127,4.64,1.83,1.4,2.81,57.0,0.787,1.043,1.5848,1.59,145.0
15242921.062580578,21799930.356740586,15990458.291623551,8845160,c8250e3a-85af-4596-b8ec-d99078cd60ec,165.8,11.72,1781.0,4360.0,128.0,14.4,10.9,66.0,72.9,82.32000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,19406938.01574803,20898796.57357366,16749752.8591224,13322549.713302333,833.0,1433.0,2259.0,429.6,1044.0,507.0,0.0,0.0,0.0,0.0,1.0,16426158.864086408,14142998.07117853,14149700.4009324,19476528.53862105,4.4,245.4,918.4,5.4,128.8,6.720000000000001,4.38,14065157.677058354,19470409.71635553,78.2,8.0,6.08,119.0,0.0,1.0,0.0,0.0,1.0,15662558.052013423,3.43,1.502,1.448,2.252,38.6,0.7312,0.6060000000000001,1.4381999999999997,1.4312,138.0
17407682.681198917,20469656.384431023,27790114.49764151,20430396,86c0ac90-9635-4f2a-8d2b-a9ef9179a59f,199.0,9.9,1330.0,1600.0,240.0,16.0,10.3,103.0,83.0,73.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.11804961,31460359.978947368,21681371.152758133,21464098.990968496,1599.0,2164.0,3454.0,726.4,1470.0,704.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,23711391.149200343,23711391.149200343,28263347.843927357,5.0,866.0,1377.6,5.5,124.0,6.8,4.8,29809416.300904974,19470409.71635553,140.0,7.0,5.5,124.0,0.0,1.0,0.0,0.0,0.0,23426411.04068857,4.63,1.87,1.66,2.8,53.0,0.931,0.899,1.594,1.583,159.0
31031528.94953271,32611052.156776614,27790114.49764151,31610363,0cefc4aa-87dd-4528-b95f-f64f912c69ff,210.0,8.0,1968.0,3800.0,400.0,16.0,16.5,140.0,84.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.11804961,26680972.63857678,38283176.946385056,32552829.481692765,1575.0,2095.0,3495.0,520.0,1400.0,750.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,28120113.955350284,28117806.429130893,24715394.52808989,5.0,480.0,1715.2,4.1,108.0,5.0,3.7,24202373.90138675,19470409.71635553,190.0,10.0,4.1,108.0,0.0,0.0,0.0,0.0,1.0,32785312.074572127,4.73,1.84,1.39,2.82,40.0,0.878,1.031,1.587,1.568,186.0
31031528.94953271,25896914.677696973,30829821.00848831,36317366,3b85cc9b-3dbd-4e59-b513-6c4643ba3394,221.0,8.0,1968.0,3250.0,400.0,16.0,15.5,147.0,82.4,94.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,34443552.83723165,29139945.53385662,1770.0,2280.0,4480.0,510.0,2200.0,750.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,24776874.104255386,24776874.104255386,28263347.843927357,5.0,530.0,1525.0,6.2,165.0,7.62,5.06,29809416.300904974,41172700.47964377,200.0,11.0,6.2,165.0,0.0,0.0,0.0,0.0,0.0,30891361.42266824,4.5,1.84,1.57,2.68,60.0,0.905,0.915,1.584,1.576,157.8
28422910.714670256,24128911.46595758,30829821.00848831,24869000,f3e57212-801d-49b2-b13b-4fc32951cc70,214.0,8.819999999999999,1996.0,3120.0,405.0,16.0,16.8,125.0,86.8,88.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,38283176.946385056,28607188.75370937,1813.0,3133.0,6193.0,1320.0,3060.0,750.0,0.0,0.0,0.0,0.0,0.0,27281338.707465127,24218376.19637716,24218376.19637716,22727267.49712092,2.0,459.2,1361.4,4.680000000000001,236.0,5.840000000000001,4.04,24202373.90138675,33864912.690795355,170.0,7.0,0.0,141.2,0.0,0.0,0.0,0.0,1.0,21553408.175118856,5.21,2.03,1.88,3.27,80.0,0.865,1.07,1.62,1.62,219.0
6922408.001760564,23085096.9542128,30959232.789224587,18954867,0da1dd07-e7a8-4449-8866-1ee243fca08a,193.4,10.38,1745.0,3250.0,150.0,8.0,10.0,65.0,100.0,111.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16428690.214114057,12179055.95026178,12785061.217168195,16749752.8591224,22481519.82726105,376.0,2250.0,3355.0,825.0,1280.0,690.0,0.0,0.0,0.0,0.0,1.0,10290846.46232733,22535889.63273344,21150738.06758508,19476528.53862105,4.6,438.4,1561.8,5.9,135.0,7.359999999999999,4.8,10725118.066160789,7465621.600713013,136.0,15.0,5.9,114.4,0.0,1.0,0.0,0.0,1.0,8815288.687960688,2.43,1.804,1.614,1.63,23.0,0.897,0.8173999999999999,1.5492,1.5295999999999998,135.0
10962436.316249881,21350566.6702334,22652441.117125556,8278984,a1f3bf7b-a5e3-4b8c-a34f-f9b9de268f13,157.0,15.3,1461.0,1750.0,180.0,8.0,17.6,55.0,76.0,80.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,16466949.303909805,26680972.63857678,21681371.152758133,10072201.053018428,1205.0,1806.0,2700.0,601.0,1300.0,640.0,0.0,0.0,0.0,0.0,0.0,20595607.53743471,12991974.85598935,12947704.988941727,21336615.20880968,5.0,700.0,2350.0,4.6,120.0,5.5,4.2,14065157.677058354,19470409.71635553,75.0,4.0,4.6,120.0,0.0,0.0,0.0,0.0,1.0,25809557.077395577,4.47,1.74,1.64,2.91,50.0,0.769,0.768,1.469,1.466,160.0
15242921.062580578,19731487.22577201,22759573.030104388,14424794,26700807-86fa-4015-9e5c-0053f05f990e,185.0,11.3,1598.0,4400.0,250.0,16.0,16.5,77.0,79.5,80.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,16161155.272758422,1325.0,1820.0,2912.0,474.8,1400.0,606.0,0.0,0.0,0.0,0.0,0.0,20595607.53743471,15562325.274442164,15562325.274442164,25133822.87264151,5.0,341.0,1166.0,4.2,109.0,5.1,3.7,14065157.677058354,19470409.71635553,114.6,5.0,4.2,109.0,0.0,0.0,0.0,0.0,1.0,15662558.052013423,4.32,1.77,1.46,2.58,55.0,0.941,0.796,1.535,1.511,143.0
6922408.001760564,17513343.809556376,24852220.377142854,5941506,c06ac5ab-209e-4f44-b9de-3d0f9d892655,160.8,14.72,948.0,7700.0,99.0,16.0,11.8,92.0,73.4,56.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,12179055.95026178,12785061.217168195,16749752.8591224,20111375.11423069,210.0,1323.0,2290.0,429.8,988.0,494.0,0.0,0.0,0.0,0.0,1.0,10290846.46232733,10254657.22068051,14666398.791547371,19476528.53862105,4.8,246.2,1031.2,5.5,138.0,8.440000000000001,5.180000000000001,10725118.066160789,7465621.600713013,66.4,9.0,5.5,111.6,0.0,1.0,0.0,0.0,1.0,8815288.687960688,2.07,0.83,1.07,1.45,17.0,0.7492,0.6386,1.4212000000000002,1.3942,130.0
20387485.665212493,21025469.661227275,17291964.16737069,8412516,4d1e77f9-88c2-4bb6-8c0a-e5d40838cf14,163.0,15.1,1242.0,3480.0,119.8,16.0,9.78,55.0,73.47999999999999,73.42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,19406938.01574803,20898796.57357366,16749752.8591224,10072201.053018428,1050.0,1490.0,2090.0,440.0,600.0,500.0,0.0,0.0,0.0,0.0,1.0,16426158.864086408,14142998.07117853,14149700.4009324,19476528.53862105,5.0,249.2,1030.2,6.6,156.0,8.9,5.3,14065157.677058354,19470409.71635553,84.0,5.0,6.6,124.6,0.0,1.0,0.0,0.0,1.0,25809557.077395577,3.93,1.68,1.55,2.49,45.0,0.7172000000000001,0.6004,1.4300000000000002,1.4156,158.8
19010683.28224305,24188139.142816834,17897345.95668386,21451916,a5df5390-45c0-482a-b05a-251d7738340a,230.0,7.9,2522.0,1500.0,320.0,20.0,9.0,162.0,83.0,93.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26012059.007075477,19757982.332198568,18940612.851445664,21681371.152758133,26836696.03001433,1681.0,2420.0,4120.0,739.0,1680.0,750.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,28120113.955350284,28117806.429130893,21336615.20880968,7.0,285.0,2000.0,9.4,224.0,13.3,7.1,24202373.90138675,19470409.71635553,130.2,13.0,9.4,224.0,0.0,1.0,0.0,0.0,1.0,23426411.04068857,4.77,1.88,1.66,2.85,70.0,0.916,1.002,1.589,1.605,145.0
6922408.001760564,21539007.212659683,28099849.68378378,8879210,3b37d904-bb41-4f22-ac72-aaf7fdd76a56,163.4,14.18,999.0,7500.0,93.0,16.0,12.28,110.0,73.4,59.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,12179055.95026178,12785061.217168195,16749752.8591224,25103235.304740407,215.0,1534.0,2230.0,450.6,984.0,461.0,0.0,0.0,0.0,0.0,1.0,10290846.46232733,10254657.22068051,21224681.92381189,19476528.53862105,4.6,345.8,1309.6,5.3,122.0,6.959999999999999,4.62,10725118.066160789,7465621.600713013,68.8,9.0,5.3,108.0,0.0,1.0,0.0,0.0,1.0,8815288.687960688,2.12,0.8,1.08,1.46,17.0,0.7292,0.6368,1.4397999999999995,1.4342,140.0
